skeleton_id,service_sequence,edge_count,communication_margin,drone_type
SK-00517,S002>S010>S013,4,1.322380853485683e-06,C
SK-00518,S002>S010>S014,4,1.322380853485683e-06,C
SK-00519,S002>S010>S015,4,1.322380853485683e-06,C
SK-00520,S002>S011>S001,4,1.322380853485683e-06,C
SK-00521,S002>S011>S003,4,1.322380853485683e-06,C
SK-00522,S002>S011>S004,4,1.322380853485683e-06,C
SK-00523,S002>S011>S005,4,1.322380853485683e-06,C
SK-00524,S002>S011>S006,4,1.322380853485683e-06,C
SK-00525,S002>S011>S007,4,1.322380853485683e-06,C
SK-00526,S002>S011>S008,4,1.322380853485683e-06,C
SK-00527,S002>S011>S009,4,1.322380853485683e-06,C
SK-00528,S002>S011>S010,4,1.322380853485683e-06,C
SK-00529,S002>S011>S012,4,1.322380853485683e-06,C
SK-00530,S002>S011>S013,4,1.322380853485683e-06,C
SK-00531,S002>S011>S014,4,1.322380853485683e-06,C
SK-00532,S002>S011>S015,4,1.322380853485683e-06,C
SK-00533,S002>S012>S001,4,1.322380853485683e-06,C
SK-00534,S002>S012>S003,4,1.322380853485683e-06,C
SK-00535,S002>S012>S004,4,1.322380853485683e-06,C
SK-00536,S002>S012>S005,4,1.322380853485683e-06,C
SK-00537,S002>S012>S006,4,1.322380853485683e-06,C
SK-00538,S002>S012>S007,4,1.322380853485683e-06,C
SK-00539,S002>S012>S008,4,1.322380853485683e-06,C
SK-00540,S002>S012>S009,4,1.322380853485683e-06,C
SK-00541,S002>S012>S010,4,1.322380853485683e-06,C
SK-00542,S002>S012>S011,4,1.322380853485683e-06,C
SK-00543,S002>S012>S013,4,1.322380853485683e-06,C
SK-00544,S002>S012>S014,4,1.322380853485683e-06,C
SK-00545,S002>S012>S015,4,1.322380853485683e-06,C
SK-00546,S002>S013>S001,4,1.322380853485683e-06,C
SK-00547,S002>S013>S003,4,1.322380853485683e-06,C
SK-00548,S002>S013>S004,4,1.322380853485683e-06,C
SK-00549,S002>S013>S005,4,1.322380853485683e-06,C
SK-00550,S002>S013>S006,4,1.322380853485683e-06,C
SK-00551,S002>S013>S007,4,1.322380853485683e-06,C
SK-00552,S002>S013>S008,4,1.322380853485683e-06,C
SK-00553,S002>S013>S009,4,1.322380853485683e-06,C
SK-00554,S002>S013>S010,4,1.322380853485683e-06,C
SK-00555,S002>S013>S011,4,1.322380853485683e-06,C
SK-00556,S002>S013>S012,4,1.322380853485683e-06,C
SK-00557,S002>S013>S014,4,1.322380853485683e-06,C
SK-00558,S002>S013>S015,4,1.322380853485683e-06,C
SK-00559,S002>S014>S001,4,1.322380853485683e-06,C
SK-00560,S002>S014>S003,4,1.322380853485683e-06,C
SK-00561,S002>S014>S004,4,1.322380853485683e-06,C
SK-00562,S002>S014>S005,4,1.322380853485683e-06,C
SK-00563,S002>S014>S006,4,1.322380853485683e-06,C
SK-00564,S002>S014>S007,4,1.322380853485683e-06,C
SK-00565,S002>S014>S008,4,1.322380853485683e-06,C
SK-00566,S002>S014>S009,4,1.322380853485683e-06,C
SK-00567,S002>S014>S010,4,1.322380853485683e-06,C
SK-00568,S002>S014>S011,4,1.322380853485683e-06,C
SK-00569,S002>S014>S012,4,1.322380853485683e-06,C
SK-00570,S002>S014>S013,4,1.322380853485683e-06,C
SK-00571,S002>S014>S015,4,1.322380853485683e-06,C
SK-00572,S002>S015>S001,4,1.322380853485683e-06,C
SK-00573,S002>S015>S003,4,1.322380853485683e-06,C
SK-00574,S002>S015>S005,4,1.322380853485683e-06,C
SK-00575,S002>S015>S006,4,1.322380853485683e-06,C
SK-00576,S002>S015>S007,4,1.322380853485683e-06,C
SK-00577,S002>S015>S008,4,1.322380853485683e-06,C
SK-00578,S002>S015>S009,4,1.322380853485683e-06,C
SK-00579,S002>S015>S010,4,1.322380853485683e-06,C
SK-00580,S002>S015>S011,4,1.322380853485683e-06,C
SK-00581,S002>S015>S012,4,1.322380853485683e-06,C
SK-00582,S002>S015>S013,4,1.322380853485683e-06,C
SK-00583,S002>S015>S014,4,1.322380853485683e-06,C
SK-00584,S003>S001>S002,4,1.322380853485683e-06,C
SK-00585,S003>S001>S004,4,0.2164311732641832,C
SK-00586,S003>S001>S005,4,0.2164311732641832,C
SK-00587,S003>S001>S006,4,0.2164311732641832,C
SK-00588,S003>S001>S007,4,0.2164311732641832,C
SK-00589,S003>S001>S008,4,0.2164311732641832,C
SK-00590,S003>S001>S009,4,0.2164311732641832,C
SK-00591,S003>S001>S010,4,0.2164311732641832,C
SK-00592,S003>S001>S011,4,0.2164311732641832,C
SK-00593,S003>S001>S012,4,0.0665317100486219,C
SK-00594,S003>S001>S013,4,0.2164311732641832,C
SK-00595,S003>S001>S014,4,0.2164311732641832,C
SK-00596,S003>S001>S015,4,0.2164311732641832,C
SK-00597,S003>S002>S001,4,1.322380853485683e-06,C
SK-00598,S003>S002>S004,4,1.322380853485683e-06,C
SK-00599,S003>S002>S005,4,1.322380853485683e-06,C
SK-00600,S003>S002>S006,4,1.322380853485683e-06,C
SK-00601,S003>S002>S007,4,1.322380853485683e-06,C
SK-00602,S003>S002>S008,4,1.322380853485683e-06,C
SK-00603,S003>S002>S009,4,1.322380853485683e-06,C
SK-00604,S003>S002>S010,4,1.322380853485683e-06,C
SK-00605,S003>S002>S011,4,1.322380853485683e-06,C
SK-00606,S003>S002>S012,4,1.322380853485683e-06,C
SK-00607,S003>S002>S013,4,1.322380853485683e-06,C
SK-00608,S003>S002>S014,4,1.322380853485683e-06,C
SK-00609,S003>S002>S015,4,1.322380853485683e-06,C
SK-00610,S003>S004>S001,4,0.2164311732641832,C
SK-00611,S003>S004>S002,4,1.322380853485683e-06,C
SK-00612,S003>S004>S005,4,0.2164311732641832,C
SK-00613,S003>S004>S006,4,0.2164311732641832,C
SK-00614,S003>S004>S007,4,0.2164311732641832,C
SK-00615,S003>S004>S008,4,0.2164311732641832,C
SK-00616,S003>S004>S009,4,0.2164311732641832,C
SK-00617,S003>S004>S010,4,0.2164311732641832,C
SK-00618,S003>S004>S011,4,0.2164311732641832,C
SK-00619,S003>S004>S012,4,0.0665317100486219,C
SK-00620,S003>S004>S013,4,0.2164311732641832,C
SK-00621,S003>S004>S014,4,0.2164311732641832,C
SK-00622,S003>S005>S001,4,0.2164311732641832,C
SK-00623,S003>S005>S002,4,1.322380853485683e-06,C
SK-00624,S003>S005>S004,4,0.2164311732641832,C
SK-00625,S003>S005>S006,4,0.2164311732641832,C
SK-00626,S003>S005>S007,4,0.2164311732641832,C
SK-00627,S003>S005>S008,4,0.2164311732641832,C
SK-00628,S003>S005>S009,4,0.2164311732641832,C
SK-00629,S003>S005>S010,4,0.2164311732641832,C
SK-00630,S003>S005>S011,4,0.2164311732641832,C
SK-00631,S003>S005>S012,4,0.0665317100486219,C
SK-00632,S003>S005>S013,4,0.2164311732641832,C
SK-00633,S003>S005>S014,4,0.2164311732641832,C
SK-00634,S003>S005>S015,4,0.2164311732641832,C
SK-00635,S003>S006>S001,4,0.2164311732641832,C
SK-00636,S003>S006>S002,4,1.322380853485683e-06,C
SK-00637,S003>S006>S004,4,0.2164311732641832,C
SK-00638,S003>S006>S005,4,0.2164311732641832,C
SK-00639,S003>S006>S007,4,0.2164311732641832,C
SK-00640,S003>S006>S008,4,0.2164311732641832,C
SK-00641,S003>S006>S009,4,0.2164311732641832,C
SK-00642,S003>S006>S010,4,0.2164311732641832,C
SK-00643,S003>S006>S011,4,0.2164311732641832,C
SK-00644,S003>S006>S012,4,0.0665317100486219,C
SK-00645,S003>S006>S013,4,0.2164311732641832,C
SK-00646,S003>S006>S014,4,0.2164311732641832,C
SK-00647,S003>S006>S015,4,0.2164311732641832,C
SK-00648,S003>S007>S001,4,0.2164311732641832,C
SK-00649,S003>S007>S002,4,1.322380853485683e-06,C
SK-00650,S003>S007>S004,4,0.2164311732641832,C
SK-00651,S003>S007>S005,4,0.2164311732641832,C
SK-00652,S003>S007>S006,4,0.2164311732641832,C
SK-00653,S003>S007>S008,4,0.2164311732641832,C
SK-00654,S003>S007>S009,4,0.2164311732641832,C
SK-00655,S003>S007>S010,4,0.2164311732641832,C
SK-00656,S003>S007>S011,4,0.2164311732641832,C
SK-00657,S003>S007>S012,4,0.0665317100486219,C
SK-00658,S003>S007>S013,4,0.2164311732641832,C
SK-00659,S003>S007>S014,4,0.2164311732641832,C
SK-00660,S003>S007>S015,4,0.2164311732641832,C
SK-00661,S003>S008>S001,4,0.2164311732641832,C
SK-00662,S003>S008>S002,4,1.322380853485683e-06,C
SK-00663,S003>S008>S004,4,0.2164311732641832,C
SK-00664,S003>S008>S005,4,0.2164311732641832,C
SK-00665,S003>S008>S006,4,0.2164311732641832,C
SK-00666,S003>S008>S007,4,0.2164311732641832,C
SK-00667,S003>S008>S009,4,0.2164311732641832,C
SK-00668,S003>S008>S010,4,0.2164311732641832,C
SK-00669,S003>S008>S011,4,0.2164311732641832,C
SK-00670,S003>S008>S012,4,0.0665317100486219,C
SK-00671,S003>S008>S013,4,0.2164311732641832,C
SK-00672,S003>S008>S014,4,0.2164311732641832,C
SK-00673,S003>S008>S015,4,0.2164311732641832,C
SK-00674,S003>S009>S001,4,0.2164311732641832,C
SK-00675,S003>S009>S002,4,1.322380853485683e-06,C
SK-00676,S003>S009>S004,4,0.2164311732641832,C
SK-00677,S003>S009>S005,4,0.2164311732641832,C
SK-00678,S003>S009>S006,4,0.2164311732641832,C
SK-00679,S003>S009>S007,4,0.2164311732641832,C
SK-00680,S003>S009>S008,4,0.2164311732641832,C
SK-00681,S003>S009>S010,4,0.2164311732641832,C
SK-00682,S003>S009>S011,4,0.2164311732641832,C
SK-00683,S003>S009>S012,4,0.0665317100486219,C
SK-00684,S003>S009>S013,4,0.2164311732641832,C
SK-00685,S003>S009>S014,4,0.2164311732641832,C
SK-00686,S003>S009>S015,4,0.2164311732641832,C
SK-00687,S003>S010>S001,4,0.2164311732641832,C
SK-00688,S003>S010>S002,4,1.322380853485683e-06,C
SK-00689,S003>S010>S004,4,0.2164311732641832,C
SK-00690,S003>S010>S005,4,0.2164311732641832,C
SK-00691,S003>S010>S006,4,0.2164311732641832,C
SK-00692,S003>S010>S007,4,0.2164311732641832,C
SK-00693,S003>S010>S008,4,0.2164311732641832,C
SK-00694,S003>S010>S009,4,0.2164311732641832,C
SK-00695,S003>S010>S011,4,0.2164311732641832,C
SK-00696,S003>S010>S012,4,0.0665317100486219,C
SK-00697,S003>S010>S013,4,0.2164311732641832,C
SK-00698,S003>S010>S014,4,0.2164311732641832,C
SK-00699,S003>S010>S015,4,0.2164311732641832,C
SK-00700,S003>S011>S001,4,0.2164311732641832,C
SK-00701,S003>S011>S002,4,1.322380853485683e-06,C
SK-00702,S003>S011>S004,4,0.2164311732641832,C
SK-00703,S003>S011>S005,4,0.2164311732641832,C
SK-00704,S003>S011>S006,4,0.2164311732641832,C
SK-00705,S003>S011>S007,4,0.2164311732641832,C
SK-00706,S003>S011>S008,4,0.2164311732641832,C
SK-00707,S003>S011>S009,4,0.2164311732641832,C
SK-00708,S003>S011>S010,4,0.2164311732641832,C
SK-00709,S003>S011>S012,4,0.0665317100486219,C
SK-00710,S003>S011>S013,4,0.2164311732641832,C
SK-00711,S003>S011>S014,4,0.2164311732641832,C
SK-00712,S003>S011>S015,4,0.2164311732641832,C
SK-00713,S003>S012>S001,4,0.0665317100486219,C
SK-00714,S003>S012>S002,4,1.322380853485683e-06,C
SK-00715,S003>S012>S004,4,0.0665317100486219,C
SK-00716,S003>S012>S005,4,0.0665317100486219,C
SK-00717,S003>S012>S006,4,0.0665317100486219,C
SK-00718,S003>S012>S007,4,0.0665317100486219,C
SK-00719,S003>S012>S008,4,0.0665317100486219,C
SK-00720,S003>S012>S009,4,0.0665317100486219,C
SK-00721,S003>S012>S010,4,0.0665317100486219,C
SK-00722,S003>S012>S011,4,0.0665317100486219,C
SK-00723,S003>S012>S013,4,0.0665317100486219,C
SK-00724,S003>S012>S014,4,0.0665317100486219,C
SK-00725,S003>S012>S015,4,0.0665317100486219,C
SK-00726,S003>S013>S001,4,0.2164311732641832,C
SK-00727,S003>S013>S002,4,1.322380853485683e-06,C
SK-00728,S003>S013>S004,4,0.2164311732641832,C
SK-00729,S003>S013>S005,4,0.2164311732641832,C
SK-00730,S003>S013>S006,4,0.2164311732641832,C
SK-00731,S003>S013>S007,4,0.2164311732641832,C
SK-00732,S003>S013>S008,4,0.2164311732641832,C
SK-00733,S003>S013>S009,4,0.2164311732641832,C
SK-00734,S003>S013>S010,4,0.2164311732641832,C
SK-00735,S003>S013>S011,4,0.2164311732641832,C
SK-00736,S003>S013>S012,4,0.0665317100486219,C
SK-00737,S003>S013>S014,4,0.2164311732641832,C
SK-00738,S003>S013>S015,4,0.2164311732641832,C
SK-00739,S003>S014>S001,4,0.2164311732641832,C
SK-00740,S003>S014>S002,4,1.322380853485683e-06,C
SK-00741,S003>S014>S004,4,0.2164311732641832,C
SK-00742,S003>S014>S005,4,0.2164311732641832,C
SK-00743,S003>S014>S006,4,0.2164311732641832,C
SK-00744,S003>S014>S007,4,0.2164311732641832,C
SK-00745,S003>S014>S008,4,0.2164311732641832,C
SK-00746,S003>S014>S009,4,0.2164311732641832,C
SK-00747,S003>S014>S010,4,0.2164311732641832,C
SK-00748,S003>S014>S011,4,0.2164311732641832,C
SK-00749,S003>S014>S012,4,0.0665317100486219,C
SK-00750,S003>S014>S013,4,0.2164311732641832,C
SK-00751,S003>S014>S015,4,0.2164311732641832,C
SK-00752,S003>S015>S001,4,0.2164311732641832,C
SK-00753,S003>S015>S002,4,1.322380853485683e-06,C
SK-00754,S003>S015>S005,4,0.2164311732641832,C
SK-00755,S003>S015>S006,4,0.2164311732641832,C
SK-00756,S003>S015>S007,4,0.2164311732641832,C
SK-00757,S003>S015>S008,4,0.2164311732641832,C
SK-00758,S003>S015>S009,4,0.2164311732641832,C
SK-00759,S003>S015>S010,4,0.2164311732641832,C
SK-00760,S003>S015>S011,4,0.2164311732641832,C
SK-00761,S003>S015>S012,4,0.0665317100486219,C
SK-00762,S003>S015>S013,4,0.2164311732641832,C
SK-00763,S003>S015>S014,4,0.2164311732641832,C
SK-00764,S004>S001>S002,4,1.322380853485683e-06,C
SK-00765,S004>S001>S003,4,0.2164311732641832,C
SK-00766,S004>S001>S005,4,5.230177638468788,C
SK-00767,S004>S001>S006,4,5.230177638468788,C
SK-00768,S004>S001>S007,4,5.230177638468788,C
SK-00769,S004>S001>S008,4,4.831365205739842,C
SK-00770,S004>S001>S009,4,2.38354601331298,C
SK-00771,S004>S001>S010,4,3.963477904678413,C
SK-00772,S004>S001>S011,4,5.230177638468788,C
SK-00773,S004>S001>S012,4,0.0665317100486219,C
SK-00774,S004>S001>S013,4,5.230177638468788,C
SK-00775,S004>S001>S014,4,2.762608774318465,C
SK-00776,S004>S001>S015,4,1.935778272530612,C
SK-00777,S004>S002>S001,4,1.322380853485683e-06,C
SK-00778,S004>S002>S003,4,1.322380853485683e-06,C
SK-00779,S004>S002>S005,4,1.322380853485683e-06,C
SK-00780,S004>S002>S006,4,1.322380853485683e-06,C
SK-00781,S004>S002>S007,4,1.322380853485683e-06,C
SK-00782,S004>S002>S008,4,1.322380853485683e-06,C
SK-00783,S004>S002>S009,4,1.322380853485683e-06,C
SK-00784,S004>S002>S010,4,1.322380853485683e-06,C
SK-00785,S004>S002>S011,4,1.322380853485683e-06,C
SK-00786,S004>S002>S012,4,1.322380853485683e-06,C
SK-00787,S004>S002>S013,4,1.322380853485683e-06,C
SK-00788,S004>S002>S014,4,1.322380853485683e-06,C
SK-00789,S004>S002>S015,4,1.322380853485683e-06,C
SK-00790,S004>S003>S001,4,0.2164311732641832,C
SK-00791,S004>S003>S002,4,1.322380853485683e-06,C
SK-00792,S004>S003>S005,4,0.2164311732641832,C
SK-00793,S004>S003>S006,4,0.2164311732641832,C
SK-00794,S004>S003>S007,4,0.2164311732641832,C
SK-00795,S004>S003>S008,4,0.2164311732641832,C
SK-00796,S004>S003>S009,4,0.2164311732641832,C
SK-00797,S004>S003>S010,4,0.2164311732641832,C
SK-00798,S004>S003>S011,4,0.2164311732641832,C
SK-00799,S004>S003>S012,4,0.0665317100486219,C
SK-00800,S004>S003>S013,4,0.2164311732641832,C
SK-00801,S004>S003>S014,4,0.2164311732641832,C
SK-00802,S004>S003>S015,4,0.2164311732641832,C
SK-00803,S004>S005>S001,4,5.230177638468788,C
SK-00804,S004>S005>S002,4,1.322380853485683e-06,C
SK-00805,S004>S005>S003,4,0.2164311732641832,C
SK-00806,S004>S005>S006,4,5.230177638468788,C
SK-00807,S004>S005>S007,4,5.230177638468788,C
SK-00808,S004>S005>S008,4,4.831365205739842,C
SK-00809,S004>S005>S009,4,2.38354601331298,C
SK-00810,S004>S005>S010,4,3.963477904678413,C
SK-00811,S004>S005>S011,4,5.230177638468788,C
SK-00812,S004>S005>S012,4,0.0665317100486219,C
SK-00813,S004>S005>S013,4,5.230177638468788,C
SK-00814,S004>S005>S014,4,2.762608774318465,C
SK-00815,S004>S005>S015,4,1.935778272530612,C
SK-00816,S004>S006>S001,4,4.189370740555972,C
SK-00817,S004>S006>S002,4,1.322380853485683e-06,C
SK-00818,S004>S006>S003,4,0.2164311732641832,C
SK-00819,S004>S006>S005,4,4.189370740555972,C
SK-00820,S004>S006>S007,4,4.189370740555972,C
SK-00821,S004>S006>S008,4,4.189370740555972,C
SK-00822,S004>S006>S009,4,2.38354601331298,C
SK-00823,S004>S006>S010,4,3.963477904678413,C
SK-00824,S004>S006>S011,4,4.189370740555972,C
SK-00825,S004>S006>S012,4,0.0665317100486219,C
SK-00826,S004>S006>S013,4,4.189370740555972,C
SK-00827,S004>S006>S014,4,2.762608774318465,C
SK-00828,S004>S006>S015,4,1.935778272530612,C
SK-00829,S004>S007>S001,4,5.230177638468788,C
SK-00830,S004>S007>S002,4,1.322380853485683e-06,C
SK-00831,S004>S007>S003,4,0.2164311732641832,C
SK-00832,S004>S007>S005,4,5.230177638468788,C
SK-00833,S004>S007>S006,4,5.230177638468788,C
SK-00834,S004>S007>S008,4,4.831365205739842,C
SK-00835,S004>S007>S009,4,2.38354601331298,C
SK-00836,S004>S007>S010,4,3.963477904678413,C
SK-00837,S004>S007>S011,4,5.230177638468788,C
SK-00838,S004>S007>S012,4,0.0665317100486219,C
SK-00839,S004>S007>S013,4,4.902788506246296,C
SK-00840,S004>S007>S014,4,2.762608774318465,C
SK-00841,S004>S007>S015,4,1.935778272530612,C
SK-00842,S004>S008>S001,4,5.230177638468788,C
SK-00843,S004>S008>S002,4,1.322380853485683e-06,C
SK-00844,S004>S008>S003,4,0.2164311732641832,C
SK-00845,S004>S008>S005,4,5.230177638468788,C
SK-00846,S004>S008>S006,4,4.845795140876845,C
SK-00847,S004>S008>S007,4,5.230177638468788,C
SK-00848,S004>S008>S009,4,2.38354601331298,C
SK-00849,S004>S008>S010,4,3.635742969819845,C
SK-00850,S004>S008>S011,4,5.230177638468788,C
SK-00851,S004>S008>S012,4,0.0665317100486219,C
SK-00852,S004>S008>S013,4,4.881031265443923,C
SK-00853,S004>S008>S014,4,2.18784292202227,C
SK-00854,S004>S008>S015,4,1.935778272530612,C
SK-00855,S004>S009>S001,4,2.38354601331298,C
SK-00856,S004>S009>S002,4,1.322380853485683e-06,C
SK-00857,S004>S009>S003,4,0.2164311732641832,C
SK-00858,S004>S009>S005,4,2.38354601331298,C
SK-00859,S004>S009>S006,4,2.38354601331298,C
SK-00860,S004>S009>S007,4,2.38354601331298,C
SK-00861,S004>S009>S008,4,2.38354601331298,C
SK-00862,S004>S009>S010,4,2.38354601331298,C
SK-00863,S004>S009>S011,4,2.38354601331298,C
SK-00864,S004>S009>S012,4,0.0665317100486219,C
SK-00865,S004>S009>S013,4,2.38354601331298,C
SK-00866,S004>S009>S014,4,2.38354601331298,C
SK-00867,S004>S009>S015,4,1.935778272530612,C
SK-00868,S004>S010>S001,4,3.963477904678413,C
SK-00869,S004>S010>S002,4,1.322380853485683e-06,C
SK-00870,S004>S010>S003,4,0.2164311732641832,C
SK-00871,S004>S010>S005,4,3.963477904678413,C
SK-00872,S004>S010>S006,4,3.963477904678413,C
SK-00873,S004>S010>S007,4,3.963477904678413,C
SK-00874,S004>S010>S008,4,3.635742969819845,C
SK-00875,S004>S010>S009,4,2.38354601331298,C
SK-00876,S004>S010>S011,4,3.963477904678413,C
SK-00877,S004>S010>S012,4,0.0665317100486219,C
SK-00878,S004>S010>S013,4,3.963477904678413,C
SK-00879,S004>S010>S014,4,2.762608774318465,C
SK-00880,S004>S010>S015,4,1.935778272530612,C
SK-00881,S004>S011>S001,4,5.230177638468788,C
SK-00882,S004>S011>S002,4,1.322380853485683e-06,C
SK-00883,S004>S011>S003,4,0.2164311732641832,C
SK-00884,S004>S011>S005,4,5.230177638468788,C
SK-00885,S004>S011>S006,4,5.230177638468788,C
SK-00886,S004>S011>S007,4,5.230177638468788,C
SK-00887,S004>S011>S008,4,4.831365205739842,C
SK-00888,S004>S011>S009,4,2.38354601331298,C
SK-00889,S004>S011>S010,4,3.963477904678413,C
SK-00890,S004>S011>S012,4,0.0665317100486219,C
SK-00891,S004>S011>S013,4,5.230177638468788,C
SK-00892,S004>S011>S014,4,2.762608774318465,C
SK-00893,S004>S011>S015,4,1.935778272530612,C
SK-00894,S004>S012>S001,4,0.0665317100486219,C
SK-00895,S004>S012>S002,4,1.322380853485683e-06,C
SK-00896,S004>S012>S003,4,0.0665317100486219,C
SK-00897,S004>S012>S005,4,0.0665317100486219,C
SK-00898,S004>S012>S006,4,0.0665317100486219,C
SK-00899,S004>S012>S007,4,0.0665317100486219,C
SK-00900,S004>S012>S008,4,0.0665317100486219,C
SK-00901,S004>S012>S009,4,0.0665317100486219,C
SK-00902,S004>S012>S010,4,0.0665317100486219,C
SK-00903,S004>S012>S011,4,0.0665317100486219,C
SK-00904,S004>S012>S013,4,0.0665317100486219,C
SK-00905,S004>S012>S014,4,0.0665317100486219,C
SK-00906,S004>S012>S015,4,0.0665317100486219,C
SK-00907,S004>S013>S001,4,5.230177638468788,C
SK-00908,S004>S013>S002,4,1.322380853485683e-06,C
SK-00909,S004>S013>S003,4,0.2164311732641832,C
SK-00910,S004>S013>S005,4,5.230177638468788,C
SK-00911,S004>S013>S006,4,5.196647073208851,C
SK-00912,S004>S013>S007,4,4.902788506246296,C
SK-00913,S004>S013>S008,4,4.831365205739842,C
SK-00914,S004>S013>S009,4,2.38354601331298,C
SK-00915,S004>S013>S010,4,3.963477904678413,C
SK-00916,S004>S013>S011,4,5.230177638468788,C
SK-00917,S004>S013>S012,4,0.0665317100486219,C
SK-00918,S004>S013>S014,4,2.762608774318465,C
SK-00919,S004>S013>S015,4,1.935778272530612,C
SK-00920,S004>S014>S001,4,2.762608774318465,C
SK-00921,S004>S014>S002,4,1.322380853485683e-06,C
SK-00922,S004>S014>S003,4,0.2164311732641832,C
SK-00923,S004>S014>S005,4,2.762608774318465,C
SK-00924,S004>S014>S006,4,2.762608774318465,C
SK-00925,S004>S014>S007,4,2.762608774318465,C
SK-00926,S004>S014>S008,4,2.18784292202227,C
SK-00927,S004>S014>S009,4,2.38354601331298,C
SK-00928,S004>S014>S010,4,2.762608774318465,C
SK-00929,S004>S014>S011,4,2.762608774318465,C
SK-00930,S004>S014>S012,4,0.0665317100486219,C
SK-00931,S004>S014>S013,4,2.762608774318465,C
SK-00932,S004>S014>S015,4,1.935778272530612,C
SK-00933,S005>S001>S002,4,1.322380853485683e-06,C
SK-00934,S005>S001>S003,4,0.2164311732641832,C
SK-00935,S005>S001>S004,4,5.230177638468788,C
SK-00936,S005>S001>S006,4,8.522413817803681,C
SK-00937,S005>S001>S007,4,8.522413817803681,C
SK-00938,S005>S001>S008,4,4.831365205739842,C
SK-00939,S005>S001>S009,4,2.38354601331298,C
SK-00940,S005>S001>S010,4,3.963477904678413,C
SK-00941,S005>S001>S011,4,8.522413817803681,C
SK-00942,S005>S001>S012,4,0.0665317100486219,C
SK-00943,S005>S001>S013,4,8.522413817803681,C
SK-00944,S005>S001>S014,4,2.762608774318465,C
SK-00945,S005>S001>S015,4,1.935778272530612,C
SK-00946,S005>S002>S001,4,1.322380853485683e-06,C
SK-00947,S005>S002>S003,4,1.322380853485683e-06,C
SK-00948,S005>S002>S004,4,1.322380853485683e-06,C
SK-00949,S005>S002>S006,4,1.322380853485683e-06,C
SK-00950,S005>S002>S007,4,1.322380853485683e-06,C
SK-00951,S005>S002>S008,4,1.322380853485683e-06,C
SK-00952,S005>S002>S009,4,1.322380853485683e-06,C
SK-00953,S005>S002>S010,4,1.322380853485683e-06,C
SK-00954,S005>S002>S011,4,1.322380853485683e-06,C
SK-00955,S005>S002>S012,4,1.322380853485683e-06,C
SK-00956,S005>S002>S013,4,1.322380853485683e-06,C
SK-00957,S005>S002>S014,4,1.322380853485683e-06,C
SK-00958,S005>S002>S015,4,1.322380853485683e-06,C
SK-00959,S005>S003>S001,4,0.2164311732641832,C
SK-00960,S005>S003>S002,4,1.322380853485683e-06,C
SK-00961,S005>S003>S004,4,0.2164311732641832,C
SK-00962,S005>S003>S006,4,0.2164311732641832,C
SK-00963,S005>S003>S007,4,0.2164311732641832,C
SK-00964,S005>S003>S008,4,0.2164311732641832,C
SK-00965,S005>S003>S009,4,0.2164311732641832,C
SK-00966,S005>S003>S010,4,0.2164311732641832,C
SK-00967,S005>S003>S011,4,0.2164311732641832,C
SK-00968,S005>S003>S012,4,0.0665317100486219,C
SK-00969,S005>S003>S013,4,0.2164311732641832,C
SK-00970,S005>S003>S014,4,0.2164311732641832,C
SK-00971,S005>S003>S015,4,0.2164311732641832,C
SK-00972,S005>S004>S001,4,8.522413817803681,C
SK-00973,S005>S004>S002,4,1.322380853485683e-06,C
SK-00974,S005>S004>S003,4,0.2164311732641832,C
SK-00975,S005>S004>S006,4,4.189370740555972,C
SK-00976,S005>S004>S007,4,8.522413817803681,C
SK-00977,S005>S004>S008,4,4.831365205739842,C
SK-00978,S005>S004>S009,4,2.38354601331298,C
SK-00979,S005>S004>S010,4,3.963477904678413,C
SK-00980,S005>S004>S011,4,8.325972071864612,C
SK-00981,S005>S004>S012,4,0.0665317100486219,C
SK-00982,S005>S004>S013,4,6.342940737201175,C
SK-00983,S005>S004>S014,4,2.762608774318465,C
SK-00984,S005>S006>S001,4,7.267107461609839,C
SK-00985,S005>S006>S002,4,1.322380853485683e-06,C
SK-00986,S005>S006>S003,4,0.2164311732641832,C
SK-00987,S005>S006>S004,4,4.189370740555972,C
SK-00988,S005>S006>S007,4,7.267107461609839,C
SK-00989,S005>S006>S008,4,4.831365205739842,C
SK-00990,S005>S006>S009,4,2.38354601331298,C
SK-00991,S005>S006>S010,4,3.963477904678413,C
SK-00992,S005>S006>S011,4,7.267107461609839,C
SK-00993,S005>S006>S012,4,0.0665317100486219,C
SK-00994,S005>S006>S013,4,5.196647073208851,C
SK-00995,S005>S006>S014,4,2.762608774318465,C
SK-00996,S005>S006>S015,4,1.935778272530612,C
SK-00997,S005>S007>S001,4,8.522413817803681,C
SK-00998,S005>S007>S002,4,1.322380853485683e-06,C
SK-00999,S005>S007>S003,4,0.2164311732641832,C
SK-01000,S005>S007>S004,4,5.230177638468788,C
SK-01001,S005>S007>S006,4,8.522413817803681,C
SK-01002,S005>S007>S008,4,4.831365205739842,C
SK-01003,S005>S007>S009,4,2.38354601331298,C
SK-01004,S005>S007>S010,4,3.963477904678413,C
SK-01005,S005>S007>S011,4,8.522413817803681,C
SK-01006,S005>S007>S012,4,0.0665317100486219,C
SK-01007,S005>S007>S013,4,4.902788506246296,C
SK-01008,S005>S007>S014,4,2.762608774318465,C
SK-01009,S005>S007>S015,4,1.935778272530612,C
SK-01010,S005>S008>S001,4,7.471889086681088,C
