block_id,block_start,block_end,phase,hover_x,hover_y,altitude,height_offset_m,candidate_source,access_margin,backhaul_margin,joint_margin,energy,energy_ok,dem_legal,height_legal,pass
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0785113,502.3373718261719,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,17.755102310089995,-2.126036698747498,-2.126036698747498,0.3958167365089629,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2127472,23.0785113,552.3373718261719,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,16.328179465293886,-2.128606169053711,-2.128606169053711,0.400263785120074,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0815113,294.24073791503906,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.715609128806705,-2.4194379916471007,-2.4194379916471007,0.39912137421417004,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0815113,344.24073791503906,100.0,trajectory_3d_endpoints_plus_local_xy_offsets,16.089819961055156,-2.420523357115485,-2.420523357115485,0.39467432560305893,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0815113,394.24073791503906,150.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.669355374985045,-2.4219246792726494,-2.4219246792726494,0.39820189859994015,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0815113,444.24073791503906,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.103381001950126,-2.4236416522861077,-2.4236416522861077,0.40264894721105127,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0815113,494.24073791503906,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,14.44620211827683,-2.4256739017477003,-2.4256739017477003,0.4070959958221624,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0815113,544.2407379150391,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,13.742760212598881,-2.4280209849453627,-2.4280209849453627,0.4115430444332735,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0815113,294.8401336669922,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.72145794114573,-2.5144112044515055,-2.5144112044515055,0.41141634648575187,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0815113,344.8401336669922,100.0,trajectory_3d_endpoints_plus_local_xy_offsets,16.085858542754053,-2.5154768052297527,-2.5154768052297527,0.40696929787464076,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0815113,394.8401336669922,150.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.663319438245509,-2.516851535212652,-2.516851535212652,0.40252224926352964,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0815113,444.8401336669922,200.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.095941097347662,-2.5185351008539953,-2.5185351008539953,0.40658175267948504,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0815113,494.8401336669922,250.0,trajectory_3d_endpoints_plus_local_xy_offsets,14.437966254929023,-2.5205271429570644,-2.5205271429570644,0.41102880129059616,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.2107472,23.0815113,544.8401336669922,300.0,trajectory_3d_endpoints_plus_local_xy_offsets,13.73419026481399,-2.5228272369298566,-2.5228272369298566,0.4154758499017073,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0775113,371.9215087890625,50.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.878371699048671,-1.952627842330756,-1.952627842330756,0.37767258816555693,True,True,True,False
2,1381.3845231845694,1452.3927751376943,descent,109.21474719999999,23.0775113,421.9215087890625,100.0,trajectory_3d_endpoints_plus_local_xy_offsets,15.370396683808522,-1.9543835077100198,-1.9543835077100198,0.38211963677666805,True,True,True,False
