interval_id,t_start,t_end,phase,dem_cells,distance_max_method,distance_max_km,fspl_upper_bound,obstacle_loss_db,path_loss_upper_bound,threshold,margin_lower_bound,los_clearance_lower_bound,los_state_known,continuous_certified
336,818.4775613134096,819.6084126770047,return_cruise,3,endpoints,2.4074265212758013,107.68528564618477,10.0,117.68528564618477,122.0,4.3147143538152335,-18.98461748265447,True,True
337,819.6084126770047,820.7392640405998,return_cruise,3,endpoints,2.3904869257624934,107.62395228945324,10.0,117.62395228945324,122.0,4.376047710546757,-18.709774728820264,True,True
338,820.7392640405998,820.8525919994595,return_cruise,3,endpoints,2.3735476612673554,107.56218397130951,10.0,117.56218397130951,122.0,4.4378160286904915,-18.43099810814664,True,True
339,820.8525919994595,820.9659199583192,return_cruise,3,endpoints,2.3718501160502816,107.55596965936687,10.0,117.55596965936687,122.0,4.444030340633134,-18.40284045410465,True,True
340,820.9659199583192,821.9834433630836,return_cruise,3,endpoints,2.3701525742357323,107.54975091068619,10.0,117.54975091068619,122.0,4.4502490893138145,-18.374642353027724,True,True
341,821.9834433630836,823.0009667678478,return_cruise,3,endpoints,2.3549112239992303,107.4937156269786,10.0,117.4937156269786,122.0,4.506284373021401,-18.119637358014472,True,True
342,823.0009667678478,824.1318181314429,return_cruise,3,endpoints,2.339670154086864,107.43731753493783,10.0,117.43731753493783,122.0,4.562682465062167,-17.861300524280608,True,True
343,824.1318181314429,825.2626694950379,return_cruise,3,endpoints,2.3227319263049,107.37420662262053,10.0,117.37420662262053,122.0,4.625793377379466,-17.570201923416874,True,True
344,825.2626694950379,825.4054831504573,return_cruise,3,endpoints,2.305794059363451,107.31063515293717,10.0,117.31063515293717,122.0,4.6893648470628335,-17.27481399566301,True,True
345,825.4054831504573,825.5482968058766,return_cruise,3,endpoints,2.3036550256263353,107.30257370699698,10.0,117.30257370699698,122.0,4.697426293003019,-17.23720002798703,True,True
346,825.5482968058766,826.5363345140668,return_cruise,3,endpoints,2.3015159977864923,107.29450479446743,10.0,117.29450479446743,122.0,4.705495205532571,-17.199515935565756,True,True
347,826.5363345140668,827.5243722222569,return_cruise,3,endpoints,2.2867175746974517,107.23847542567142,10.0,117.23847542567142,122.0,4.7615245743285755,-16.936866575057422,True,True
348,827.5243722222569,828.6552235858666,return_cruise,3,endpoints,2.2719194402791922,107.1820833885461,10.0,117.1820833885461,122.0,4.817916611453896,-16.670785269722643,True,True
349,828.6552235858666,829.7860749494761,return_cruise,3,endpoints,2.2549827048834623,107.11708914030788,10.0,117.11708914030788,122.0,4.882910859692117,-16.361944777259225,True,True
350,829.7860749494761,829.958374301455,return_cruise,3,endpoints,2.2380463638382517,107.05160641865555,10.0,117.05160641865555,122.0,4.9483935813444475,-16.048415349233863,True,True
351,829.958374301455,830.130673653434,return_cruise,3,endpoints,2.2354659355938495,107.04158596227343,10.0,117.04158596227343,122.0,4.95841403772657,-16.00022685094575,True,True
352,830.130673653434,831.0892256650501,return_cruise,3,endpoints,2.232885516745398,107.03155396901228,10.0,117.03155396901228,122.0,4.968446030987721,-15.951926623294128,True,True
353,831.0892256650501,832.0477776766662,return_cruise,3,endpoints,2.218530060188986,106.975531186388,10.0,116.975531186388,122.0,5.024468813612003,-15.681160421029574,True,True
354,832.0477776766662,833.1786290402903,return_cruise,3,endpoints,2.204174901163642,106.91914589006402,10.0,116.91914589006402,122.0,5.080854109935984,-15.406855966186356,True,True
355,833.1786290402903,834.3094804039143,return_cruise,3,endpoints,2.1872397984163174,106.85215282621387,10.0,116.85215282621387,122.0,5.147847173786133,-15.078600728055164,True,True
356,834.3094804039143,834.5112654523357,return_cruise,3,endpoints,2.170305127808697,106.78464076473128,10.0,116.78464076473128,122.0,5.215359235268721,-14.745205724382231,True,True
357,834.5112654523357,834.713050500757,return_cruise,3,endpoints,2.167283412325924,106.77253897535964,10.0,116.77253897535964,122.0,5.2274610246403626,-14.68516630592734,True,True
358,834.713050500757,835.6421168159308,return_cruise,3,endpoints,2.1642617109850812,106.76042035815671,10.0,116.76042035815671,122.0,5.239579641843292,-14.62495867171981,True,True
359,835.6421168159308,836.5711831311045,return_cruise,3,endpoints,2.1503492640808197,106.70440492690695,10.0,116.70440492690695,122.0,5.295595073093054,-14.345557951222958,True,True
360,836.5711831311045,837.7020344946995,return_cruise,3,endpoints,2.1364371241210813,106.64802715315342,10.0,116.64802715315342,122.0,5.351972846846579,-14.062505874006888,True,True
361,837.7020344946995,838.8328858582946,return_cruise,3,endpoints,2.1195038124130052,106.57890887589268,10.0,116.57890887589268,122.0,5.4210911241073205,-13.712945922045321,True,True
362,838.8328858582946,839.0641566033046,return_cruise,3,endpoints,2.102570975616846,106.509238134556,10.0,116.509238134556,122.0,5.490761865444,-13.357735676190202,True,True
363,839.0641566033046,839.2954273483144,return_cruise,3,endpoints,2.099108095716997,106.49492090616253,10.0,116.49492090616253,122.0,5.505079093837466,-13.284383172589997,True,True
364,839.2954273483144,840.1950079669285,return_cruise,3,endpoints,2.095645236262622,106.48058012399729,10.0,116.48058012399729,122.0,5.519419876002715,-13.210787382760657,True,True
365,840.1950079669285,841.0945885855426,return_cruise,3,endpoints,2.082175846348172,106.42457291960312,10.0,116.42457291960312,122.0,5.575427080396878,-12.92218331202713,True,True
366,841.0945885855426,842.2254399491377,return_cruise,3,endpoints,2.068706773406575,106.3682035628068,10.0,116.3682035628068,122.0,5.631796437193202,-12.629807310785623,True,True
367,842.2254399491377,843.3562913127328,return_cruise,3,endpoints,2.051775432277038,106.29682134061082,10.0,116.29682134061082,122.0,5.703178659389181,-12.256799161574463,True,True
368,843.3562913127328,843.6170477543022,return_cruise,3,endpoints,2.0348446146628207,106.2248498566017,10.0,116.2248498566017,122.0,5.775150143398307,-11.877560273791232,True,True
369,843.6170477543022,843.8778041958717,return_cruise,3,endpoints,2.0309407115145772,106.20816974213237,10.0,116.20816974213237,122.0,5.79183025786763,-11.789213286729677,True,True
370,843.8778041958717,844.7478991178973,return_cruise,3,endpoints,2.027036837063916,106.19145765701406,10.0,116.19145765701406,122.0,5.808542342985945,-11.700524699201651,True,True
371,844.7478991178973,845.6179940399229,return_cruise,3,endpoints,2.0140105562600144,106.13545968503354,10.0,116.13545968503354,122.0,5.864540314966462,-11.40209032093594,True,True
372,845.6179940399229,846.748845403547,return_cruise,3,endpoints,2.0009846031294836,106.07909977235734,10.0,116.07909977235734,122.0,5.920900227642662,-11.099755203541974,True,True
373,846.748845403547,847.879696767171,return_cruise,3,endpoints,1.9840554369208023,106.00530088830135,10.0,116.00530088830135,122.0,5.994699111698651,-10.700857880317415,True,True
374,847.879696767171,848.1699389051829,return_cruise,3,endpoints,1.9671268496842416,105.93087215810561,10.0,115.93087215810561,122.0,6.069127841894385,-10.295067066927146,True,True
375,848.1699389051829,848.4601810431948,return_cruise,3,endpoints,1.9627820861976744,105.91166654691261,10.0,115.91166654691261,122.0,6.088333453087387,-10.189784167849098,True,True
376,848.4601810431948,849.300790268778,return_cruise,3,endpoints,1.9584373621032152,105.89241855024571,10.0,115.89241855024571,122.0,6.107581449754292,-10.084032216365927,True,True
377,849.300790268778,850.1413994943612,return_cruise,3,endpoints,1.945854247975863,105.83643097044886,10.0,115.83643097044886,122.0,6.163569029551141,-9.77507424956184,True,True
378,850.1413994943612,851.2722508579707,return_cruise,3,endpoints,1.9332714729670537,105.78008168648859,10.0,115.78008168648859,122.0,6.219918313511414,-9.462077626681292,True,True
379,851.2722508579707,852.4031022215803,return_cruise,3,endpoints,1.9163447152463,105.70369750177191,10.0,115.70369750177191,122.0,6.296302498228087,-9.034499198338125,True,True
380,852.4031022215803,852.7228300562836,return_cruise,3,endpoints,1.899418600067884,105.62663856463092,10.0,115.62663856463092,122.0,6.373361435369077,-8.599267099453698,True,True
381,852.7228300562836,853.0425578909867,return_cruise,3,endpoints,1.8946331650548933,105.60472753915832,10.0,115.60472753915832,122.0,6.3952724608416815,-8.47479676763811,True,True
382,853.0425578909867,853.8536814198931,return_cruise,3,endpoints,1.8898477831896339,105.58276134539015,10.0,115.58276134539015,122.0,6.4172386546098465,-8.349693298019304,True,True
383,853.8536814198931,854.6648049487994,return_cruise,3,endpoints,1.8777078995457732,105.52678550143834,10.0,115.52678550143834,122.0,6.47321449856166,-8.029442441350227,True,True
384,854.6648049487994,855.7956563123945,return_cruise,3,endpoints,1.8655683672879546,105.47044821848678,10.0,115.47044821848678,122.0,6.52955178151322,-7.705004901887577,True,True
385,855.7956563123945,856.9265076759896,return_cruise,3,endpoints,1.8486442862653416,105.39129189057944,10.0,115.39129189057944,122.0,6.6087081094205615,-7.245537064790085,True,True
386,856.9265076759896,857.2757212071497,return_cruise,3,endpoints,1.8317209209976577,105.31141094899755,10.0,115.31141094899755,122.0,6.688589051002452,-6.777539365756212,True,True
387,857.2757212071497,857.6249347383098,return_cruise,3,endpoints,1.8264950343191293,105.28659475094793,10.0,115.28659475094793,122.0,6.713405249052073,-6.631258140525119,True,True
388,857.6249347383098,858.4065725707737,return_cruise,3,endpoints,1.8212692184045243,105.26170778555694,10.0,115.26170778555694,122.0,6.738292214443064,-6.484133468033519,True,True
389,858.4065725707737,859.1882104032377,return_cruise,3,endpoints,1.8095726362065465,105.20574524153663,10.0,115.20574524153663,122.0,6.794254758463367,-6.151732863514724,True,True
390,859.1882104032377,860.3190617668328,return_cruise,3,endpoints,1.7978764185739746,105.14942155685996,10.0,115.14942155685996,122.0,6.850578443140037,-5.814986285814484,True,True
391,860.3190617668328,861.4499131304278,return_cruise,3,endpoints,1.780955323762443,105.06728533594163,10.0,115.06728533594163,122.0,6.932714664058366,-5.319923747934695,True,True
392,861.4499131304278,861.8286123580303,return_cruise,3,endpoints,1.7640350294611267,104.9843689325815,10.0,114.9843689325815,122.0,7.0156310674184965,-4.81531614301889,True,True
393,861.8286123580303,862.2073115856329,return_cruise,3,endpoints,1.7583689483958753,104.95642495024947,10.0,114.95642495024947,122.0,7.04357504975053,-4.644151657124837,True,True
394,862.2073115856329,862.9594637216254,return_cruise,3,endpoints,1.7527029605995001,104.92839123935633,10.0,114.92839123935633,122.0,7.07160876064367,-4.4718748386446805,True,True
395,862.9594637216254,863.7116158576181,return_cruise,3,endpoints,1.7414497590861977,104.87244382537565,10.0,114.87244382537565,122.0,7.127556174624345,-4.1263662613228576,True,True
396,863.7116158576181,864.8424672212421,return_cruise,3,endpoints,1.7301969363404448,104.81613560776994,10.0,114.81613560776994,122.0,7.183864392230063,-3.7763398203230736,True,True
397,864.8424672212421,865.9733185848662,return_cruise,3,endpoints,1.7132791868052673,104.73078761495907,10.0,114.73078761495907,122.0,7.26921238504093,-3.2413802032907313,True,True
398,865.9733185848662,866.3815035091455,return_cruise,3,endpoints,1.6963623364486038,104.64459726332058,10.0,114.64459726332058,122.0,7.355402736679423,-2.6956926000024737,True,True
399,866.3815035091455,866.7896884334249,return_cruise,3,endpoints,1.6902563636871044,104.61327642817297,10.0,114.61327642817297,122.0,7.386723571827034,-2.4960270494867984,True,True
400,866.7896884334249,867.5123548727407,return_cruise,3,endpoints,1.6841505129193624,104.58184287215222,10.0,114.58184287215222,122.0,7.418157127847778,-2.294905681747025,True,True
401,867.5123548727407,868.2350213120566,return_cruise,3,endpoints,1.673340780936628,104.52591274145419,10.0,114.52591274145419,122.0,7.474087258545808,-1.9352128943096147,True,True
402,868.2350213120566,869.3658726756661,return_cruise,3,endpoints,1.6625314430645226,104.46962218946769,10.0,114.46962218946769,122.0,7.530377810532315,-1.5708161960965583,True,True
403,869.3658726756661,870.4967240392757,return_cruise,3,endpoints,1.6456174577490277,104.38080255385576,10.0,114.38080255385576,122.0,7.619197446144241,-0.9909347325073554,True,True
404,870.4967240392757,870.9343946600119,return_cruise,3,endpoints,1.6287044871562522,104.29107069179993,10.0,114.29107069179993,122.0,7.708929308200069,-0.3989385343296874,True,True
405,870.9343946600119,871.3720652807481,return_cruise,3,endpoints,1.6221589809022168,104.256093140552,10.0,114.256093140552,122.0,7.743906859448003,-0.16648659048371428,True,True
406,871.3720652807481,872.0652460236215,return_cruise,3,endpoints,1.6156136333190623,104.22097502018342,10.0,114.22097502018342,122.0,7.779024979816583,0.06786020657642666,True,True
407,872.0652460236215,872.758426766495,return_cruise,3,endpoints,1.6052474709237785,104.16506472134662,10.0,114.16506472134662,122.0,7.834935278653376,0.44295166218310555,True,True
408,872.758426766495,873.88927813009,return_cruise,3,endpoints,1.5948817192638383,104.10879443694498,10.0,114.10879443694498,122.0,7.891205563055024,0.8229490562881097,True,True
409,873.88927813009,875.0201294936851,return_cruise,3,endpoints,1.5779719899812517,104.01621063293533,10.0,114.01621063293533,122.0,7.983789367064674,1.4536577578983838,True,True
410,875.0201294936851,875.4872858108781,return_cruise,3,endpoints,1.561063411605745,103.92263573021617,10.0,113.92263573021617,122.0,8.077364269783828,2.098117635801316,True,True
411,875.4872858108781,875.9544421280712,return_cruise,3,endpoints,1.5540787984156976,103.88368554630367,10.0,113.88368554630367,122.0,8.116314453696333,2.368464648817991,True,True
412,875.9544421280712,876.6181371745022,return_cruise,3,endpoints,1.5470943908100745,103.84456106500542,10.0,113.84456106500542,122.0,8.155438934994578,2.641268737907467,True,True
413,876.6181371745022,877.2818322209332,return_cruise,3,endpoints,1.5371719112364883,103.78867363414741,10.0,113.78867363414741,122.0,8.211326365852585,3.0331362673659044,True,True
414,877.2818322209332,878.4126835845283,return_cruise,3,endpoints,1.5272498604724698,103.73242671678169,10.0,113.73242671678169,122.0,8.267573283218312,3.4301298949227146,True,True
415,878.4126835845283,879.5435349481234,return_cruise,3,endpoints,1.5103449684388166,103.63574789636866,10.0,113.63574789636866,122.0,8.364252103631344,4.118653576146357,True,True
416,879.5435349481234,880.0401769619932,return_cruise,3,endpoints,1.4934413889507911,103.53798849650701,10.0,113.53798849650701,122.0,8.462011503492988,4.822873396075238,True,True
417,880.0401769619932,880.5368189758631,return_cruise,3,endpoints,1.4860181802591448,103.49470728837504,10.0,113.49470728837504,122.0,8.50529271162496,5.137248343721751,True,True
418,880.5368189758631,881.1710283255883,return_cruise,3,endpoints,1.47859523733522,103.45121089361325,10.0,113.45121089361325,122.0,8.54878910638675,5.454802578759029,True,True
419,881.1710283255883,881.8052376753135,return_cruise,3,endpoints,1.4691165694039583,103.39534997318722,10.0,113.39534997318722,122.0,8.604650026812777,5.865017050619656,True,True
420,881.8052376753135,882.9360890389376,return_cruise,3,endpoints,1.4596383500019858,103.33913014095697,10.0,113.33913014095697,122.0,8.660869859043032,6.280598467670302,True,True
421,882.9360890389376,884.0669404025616,return_cruise,3,endpoints,1.4427389870744416,103.23798019170016,10.0,113.23798019170016,122.0,8.76201980829984,7.035267049960851,True,True
422,884.0669404025616,884.5930681128739,return_cruise,3,endpoints,1.4258411300040459,103.13564759972023,10.0,113.13564759972023,122.0,8.86435240027977,7.8079615288615685,True,True
423,884.5930681128739,885.1191958231861,return_cruise,3,endpoints,1.417979943607467,103.08762659585283,10.0,113.08762659585283,122.0,8.912373404147175,8.173783120205542,True,True
424,885.1191958231861,885.723919476469,return_cruise,3,endpoints,1.4101191005006894,103.03934073990443,10.0,113.03934073990443,122.0,8.960659260095568,8.543715724716776,True,True
425,885.723919476469,886.3286431297518,return_cruise,3,endpoints,1.4010843915803517,102.98351073329306,10.0,112.98351073329306,122.0,9.016489266706941,8.974079480389747,True,True
426,886.3286431297518,887.4594944933468,return_cruise,3,endpoints,1.392050152789893,102.92732248063582,10.0,112.92732248063582,122.0,9.072677519364177,9.410074775310875,True,True
427,887.4594944933468,888.5903458569419,return_cruise,3,endpoints,1.3751571490423333,102.82127145300683,10.0,112.82127145300683,122.0,9.17872854699317,10.240898799028628,True,True
428,888.5903458569419,889.1459592637254,return_cruise,3,endpoints,1.3582658842811413,102.71392068633826,10.0,112.71392068633826,122.0,9.286079313661745,11.092563343285576,True,True
429,889.1459592637254,889.701572670509,return_cruise,3,endpoints,1.349967472536823,102.66069092016252,10.0,112.66069092016252,122.0,9.339309079837477,11.518881012963561,True,True
430,889.701572670509,890.2768106273494,return_cruise,3,endpoints,1.3416695044707563,102.60713580571318,10.0,112.60713580571318,122.0,9.392864194286815,11.950518365292794,True,True
431,890.2768106273494,890.8520485841898,return_cruise,3,endpoints,1.333078924217011,102.55134208113286,10.0,112.55134208113286,122.0,9.448657918867141,12.403113044608688,True,True
432,890.8520485841898,891.9828999477849,return_cruise,3,endpoints,1.3244888378456312,102.49519088670874,10.0,112.49519088670874,122.0,9.504809113291259,12.861631298220487,True,True
433,891.9828999477849,893.1137513113799,return_cruise,3,endpoints,1.3076031978044504,102.38374431417189,10.0,112.38374431417189,122.0,9.616255685828108,13.780748184562754,True,True
434,893.1137513113799,893.6988504148403,return_cruise,3,endpoints,1.2907195804670557,102.27086280296594,10.0,112.27086280296594,122.0,9.729137197034063,14.724138079433402,True,True
435,893.6988504148403,894.2839495183007,return_cruise,3,endpoints,1.2819848678349492,102.21188281285585,10.0,112.21188281285585,122.0,9.788117187144152,15.222092420534636,True,True
436,894.2839495183007,894.8297017784498,return_cruise,3,endpoints,1.2732507297252322,102.15250350925339,10.0,112.15250350925339,122.0,9.847496490746607,15.726945050765892,True,True
437,894.8297017784498,895.375454038599,return_cruise,3,endpoints,1.2651044747636282,102.09675267158036,10.0,112.09675267158036,122.0,9.903247328419639,16.204192442531166,True,True
438,895.375454038599,896.5063054022086,return_cruise,3,endpoints,1.2569587399271829,102.04064527552417,10.0,112.04064527552417,122.0,9.95935472447583,16.542459370224776,True,True
439,896.5063054022086,897.6371567658182,return_cruise,3,endpoints,1.2400816908014085,101.92323074224602,10.0,111.92323074224602,122.0,10.07676925775398,16.723193352081125,True,True
440,897.6371567658182,898.251741565721,return_cruise,3,endpoints,1.2232070131447303,101.80422408220826,10.0,111.80422408220826,122.0,10.195775917791735,16.908966507245395,True,True
441,898.251741565721,898.8663263656238,return_cruise,3,endpoints,1.214037146813583,101.73886434182324,10.0,111.73886434182324,122.0,10.261135658176755,17.012117831609515,True,True
442,898.8663263656238,899.382592929316,return_cruise,3,endpoints,1.2048680268770857,101.6730144307422,10.0,111.6730144307422,122.0,10.3269855692578,17.11685624673845,True,True
443,899.382592929316,899.8988594930083,return_cruise,3,endpoints,1.1971663267810109,101.61731468922797,10.0,111.61731468922797,122.0,10.382685310772032,17.206092657684735,True,True
444,899.8988594930083,901.0297108566324,return_cruise,3,endpoints,1.1894651759456034,101.56125946802734,10.0,111.56125946802734,122.0,10.438740531972655,17.29649752078302,True,True
445,901.0297108566324,902.1605622202565,return_cruise,3,endpoints,1.1725982327382072,101.43720954042442,10.0,111.43720954042442,122.0,10.56279045957558,17.49872051320125,True,True
446,902.1605622202565,902.8046327166016,return_cruise,3,endpoints,1.1557340945130778,101.31138333998226,10.0,111.31138333998226,122.0,10.688616660017743,17.706914809779505,True,True
447,902.8046327166016,903.4487032129468,return_cruise,3,endpoints,1.146130513664176,101.23890633409854,10.0,111.23890633409854,122.0,10.761093665901456,17.828261848855107,True,True
448,903.4487032129468,903.9354840801967,return_cruise,3,endpoints,1.136527907068365,101.16582691722923,10.0,111.16582691722923,122.0,10.834173082770775,17.95168457400939,True,True
449,903.9354840801967,904.4222649474466,return_cruise,3,endpoints,1.1292710320871082,101.1101885905955,10.0,111.1101885905955,122.0,10.889811409404501,18.04637590390422,True,True
450,904.4222649474466,905.5531163110417,return_cruise,3,endpoints,1.122014738898036,101.05419607210099,10.0,111.05419607210099,122.0,10.945803927899007,18.14230744024428,True,True
451,905.5531163110417,906.6839676746367,return_cruise,3,endpoints,1.1051597936908064,100.9227263675211,10.0,110.9227263675211,122.0,11.077273632478907,18.37009293828214,True,True
452,906.6839676746367,907.3575238676877,return_cruise,3,endpoints,1.0883081990134724,100.78926285501687,10.0,110.78926285501687,122.0,11.210737144983128,18.60502671121145,True,True
453,907.3575238676877,908.0310800607388,return_cruise,3,endpoints,1.0782727312124185,100.70879728092926,10.0,110.70879728092926,122.0,11.29120271907074,18.74849409131687,True,True
454,908.0310800607388,908.4883752313118,return_cruise,3,endpoints,1.0682385430174115,100.62758970734,10.0,110.62758970734,122.0,11.372410292660007,18.89469416587167,True,True
455,908.4883752313118,908.9456704018849,return_cruise,3,endpoints,1.0614268141800058,100.57202592921794,10.0,110.57202592921794,122.0,11.427974070782057,18.930560497072918,True,True
456,908.9456704018849,910.0765217654799,return_cruise,3,endpoints,1.0546157036695556,100.51610951163879,10.0,110.51610951163879,122.0,11.483890488361212,18.95379548979048,True,True
457,910.0765217654799,911.207373129075,return_cruise,3,endpoints,1.0377751501972277,100.37629017795625,10.0,110.37629017795625,122.0,11.62370982204375,18.974459838867176,True,True
458,911.207373129075,911.9104150185683,return_cruise,3,endpoints,1.0209386433414835,100.23421768461046,10.0,110.23421768461046,122.0,11.765782315389544,18.974459838867176,True,True
459,911.9104150185683,912.6134569080617,return_cruise,3,endpoints,1.010473641138105,100.14472461713532,10.0,110.14472461713532,122.0,11.855275382864676,18.974459838867176,True,True
460,912.6134569080617,913.0412663821779,return_cruise,3,endpoints,1.0000103329243304,100.0543145844088,10.0,110.0543145844088,122.0,11.9456854155912,18.974459838867176,True,True
461,913.0412663821779,913.4690758562941,return_cruise,3,endpoints,0.9936441354154412,99.99884230693861,10.0,109.99884230693861,122.0,12.001157693061387,18.974459838867176,True,True
462,913.4690758562941,914.5999272199037,return_cruise,3,endpoints,0.9872785975387842,99.94301928176385,10.0,109.94301928176385,122.0,12.056980718236147,18.974459838867176,True,True
463,914.5999272199037,915.7307785835134,return_cruise,3,endpoints,0.9704555083827499,99.79373742353096,10.0,109.79373742353096,122.0,12.206262576469044,18.974459838867176,True,True
464,915.7307785835134,916.4633061694492,return_cruise,3,endpoints,0.9536373679243672,99.64189004216774,10.0,109.64189004216774,122.0,12.358109957832255,18.974459838867176,True,True
465,916.4633061694492,917.1958337553849,return_cruise,3,endpoints,0.9427459063910183,99.54211793983403,10.0,109.54211793983403,122.0,12.457882060165971,18.974459838867176,True,True
466,917.1958337553849,917.5941575330443,return_cruise,3,endpoints,0.9318567094932292,99.44120756498786,10.0,109.44120756498786,122.0,12.558792435012137,18.974459838867176,True,True
467,917.5941575330443,917.9924813107036,return_cruise,3,endpoints,0.9259365107023485,99.38584901718143,10.0,109.38584901718143,122.0,12.614150982818572,18.974459838867176,True,True
468,917.9924813107036,919.1233326743277,return_cruise,3,endpoints,0.9200170185914276,99.33014205531683,10.0,109.33014205531683,122.0,12.669857944683173,18.974459838867176,True,True
469,919.1233326743277,920.2541840379517,return_cruise,3,endpoints,0.9032154027356316,99.17005153626506,10.0,109.17005153626506,122.0,12.829948463734937,18.974459838867176,True,True
470,920.2541840379517,921.0161973205644,return_cruise,3,endpoints,0.8864199253981778,99.00701502996115,10.0,109.00701502996115,122.0,12.992984970038847,18.974459838867176,True,True
471,921.0161973205644,921.7782106031771,return_cruise,3,endpoints,0.8751060944922756,98.89543900232155,10.0,108.89543900232155,122.0,13.104560997678448,18.974459838867176,True,True
472,921.7782106031771,922.1470486841596,return_cruise,3,endpoints,0.8637953276091924,98.78244184538616,10.0,108.78244184538616,122.0,13.21755815461384,18.974459838867176,True,True
473,922.1470486841596,922.5158867651421,return_cruise,3,endpoints,0.858321701855733,98.72722670204485,10.0,108.72722670204485,122.0,13.272773297955155,18.974459838867176,True,True
474,922.5158867651421,923.6467381287372,return_cruise,3,endpoints,0.8528488368071896,98.67166606348717,10.0,108.67166606348717,122.0,13.328333936512834,18.974459838867176,True,True
475,923.6467381287372,924.7775894923323,return_cruise,3,endpoints,0.8360740232397516,98.49911943711247,10.0,108.49911943711247,122.0,13.50088056288753,18.974459838867176,True,True
476,924.7775894923323,925.5690884714162,return_cruise,3,endpoints,0.819306949436021,98.32315760623796,10.0,108.32315760623796,122.0,13.676842393762044,18.974459838867176,True,True
477,925.5690884714162,926.3605874505001,return_cruise,3,endpoints,0.8075762980965864,98.19789611750176,10.0,108.19789611750176,122.0,13.802103882498244,18.974459838867176,True,True
478,926.3605874505001,926.6999398350403,return_cruise,3,endpoints,0.7958498532305558,98.07084764465907,10.0,108.07084764465907,122.0,13.929152355340932,18.974459838867176,True,True
479,926.6999398350403,927.0392922195804,return_cruise,3,endpoints,0.7908235162999746,98.01581633860408,10.0,108.01581633860408,122.0,13.984183661395917,18.974459838867176,True,True
480,927.0392922195804,928.1701435831754,return_cruise,3,endpoints,0.7857980026666481,97.9604432460702,10.0,107.9604432460702,122.0,14.039556753929801,18.974459838867176,True,True
481,928.1701435831754,929.3009949467705,return_cruise,3,endpoints,0.7690572277412361,97.77339799612525,10.0,107.77339799612525,122.0,14.226602003874746,18.974459838867176,True,True
482,929.3009949467705,930.1219796222969,return_cruise,3,endpoints,0.7523263980820689,97.58235085169352,10.0,107.58235085169352,122.0,14.41764914830648,18.974459838867176,True,True
483,930.1219796222969,930.9429642978232,return_cruise,3,endpoints,0.7401866291025653,97.44104954697079,10.0,107.44104954697079,122.0,14.558950453029212,18.974459838867176,True,True
484,930.9429642978232,931.2528309859065,return_cruise,3,endpoints,0.7280527382566648,97.2974816266545,10.0,107.2974816266545,122.0,14.702518373345498,18.974459838867176,True,True
485,931.2528309859065,931.5626976739898,return_cruise,3,endpoints,0.7234745966602084,97.24269056132955,10.0,107.24269056132955,122.0,14.757309438670447,18.974459838867176,True,True
486,931.5626976739898,932.6935490375993,return_cruise,3,endpoints,0.7188973516130431,97.1875625080775,10.0,107.1875625080775,122.0,14.812437491922495,18.974459838867176,True,True
487,932.6935490375993,933.8244004012089,return_cruise,3,endpoints,0.7022006873775902,96.98344983935787,10.0,106.98344983935787,122.0,15.016550160642126,18.974459838867176,True,True
488,933.8244004012089,934.6748707734121,return_cruise,3,endpoints,0.6855170892941354,96.77459055047383,10.0,106.77459055047383,122.0,15.225409449526168,18.974459838867176,True,True
489,934.6748707734121,935.5253411456152,return_cruise,3,endpoints,0.6729791843564231,96.61425746317082,10.0,106.61425746317082,122.0,15.385742536829184,18.974459838867176,True,True
490,935.5253411456152,935.8057221370073,return_cruise,3,endpoints,0.6604496728559782,96.45101942210977,10.0,106.45101942210977,122.0,15.548980577890234,18.974459838867176,True,True
491,935.8057221370073,936.0861031283991,return_cruise,3,endpoints,0.6563208956854393,96.39654946169631,10.0,106.39654946169631,122.0,15.60345053830369,18.974459838867176,True,True
492,936.0861031283991,937.2169544920088,return_cruise,3,endpoints,0.6521931017135455,96.34174885292909,10.0,106.34174885292909,122.0,15.658251147070914,18.974459838867176,True,True
493,937.2169544920088,938.3478058556183,return_cruise,3,endpoints,0.6355549777739976,96.11728732498754,10.0,106.11728732498754,122.0,15.882712675012456,18.974459838867176,True,True
494,938.3478058556183,939.2277619242783,return_cruise,3,endpoints,0.618934478588333,95.8871183608814,10.0,105.8871183608814,122.0,16.112881639118598,18.974459838867176,True,True
495,939.2277619242783,940.1077179929383,return_cruise,3,endpoints,0.606014593291676,95.70388648289571,10.0,105.70388648289571,122.0,16.29611351710429,18.974459838867176,True,True
496,940.1077179929383,940.3586132878878,return_cruise,3,endpoints,0.5931070147842606,95.51688604509879,10.0,105.51688604509879,122.0,16.483113954901214,18.974459838867176,True,True
497,940.3586132878878,940.6095085828374,return_cruise,3,endpoints,0.5894291409839948,95.46285689972214,10.0,105.46285689972214,122.0,16.53714310027786,18.974459838867176,True,True
498,940.6095085828374,941.7403599464325,return_cruise,3,endpoints,0.5857523540703077,95.4085056872584,10.0,105.4085056872584,122.0,16.591494312741602,18.974459838867176,True,True
499,941.7403599464325,942.8712113100275,return_cruise,3,endpoints,0.5691941608968192,95.15943355835554,10.0,105.15943355835554,122.0,16.840566441644455,18.974459838867176,True,True
500,942.8712113100275,943.7806530752616,return_cruise,3,endpoints,0.5526605074219029,94.90339346288442,10.0,104.90339346288442,122.0,17.096606537115576,18.974459838867176,True,True
