x,y,altitude,AGL,terrain_elevation_m,access_margin,backhaul_margin,joint_margin,block_id,interval_start,interval_end,dem_legal,height_legal,candidate_source
109.21979945,23.0420104,593.2955932617188,300.0,293.29559326171875,-6.596743937437822,4.0833404486287606,-6.596743937437822,1,411.7364440917969,952.3754238124606,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,298.2891845703125,50.0,248.2891845703125,28.48865307857683,-2.2356943810220855,-2.2356943810220855,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,348.2891845703125,100.0,248.2891845703125,28.17216975304926,-2.236853364295314,-2.236853364295314,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,398.2891845703125,150.0,248.2891845703125,23.843124012503353,-2.238341920724338,-2.238341920724338,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,448.2891845703125,200.0,248.2891845703125,20.967232418945102,-2.2401597114349556,-2.2401597114349556,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,498.2891845703125,250.0,248.2891845703125,18.810379080381395,-2.2423063229693696,-2.2423063229693696,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2127472,23.0795113,548.2891845703125,300.0,248.2891845703125,17.08398468805221,-2.244781267599052,-2.244781267599052,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,284.207763671875,50.0,234.207763671875,23.31099615753911,-2.2110096915110375,-2.2110096915110375,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,334.207763671875,100.0,234.207763671875,24.33712301604585,-2.2120818170018026,-2.2120818170018026,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,384.207763671875,150.0,234.207763671875,22.269607378738428,-2.2134854537914634,-2.2134854537914634,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,434.207763671875,200.0,234.207763671875,20.246797770159944,-2.2152202804687704,-2.2152202804687704,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,484.207763671875,250.0,234.207763671875,18.465791314287202,-2.2172859001200607,-2.2172859001200607,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.2137472,23.0795113,534.207763671875,300.0,234.207763671875,16.925401857302575,-2.2196818406311536,-2.2196818406311536,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
109.21174719999999,23.0795113,269.1031494140625,50.0,219.1031494140625,22.671966417765177,-2.260828302074401,-2.260828302074401,2,952.3754238124606,993.1791567226168,True,True,frozen_pipeline_9_xy_offsets_x_6_agl
