service_area,candidate_rank,x,y,altitude,ground,height_offset_m,access_margin,backhaul_margin,joint_margin,relay_energy_ok,dem_legal,height_legal,valid_legal,source
S004,40,109.23739375857144,23.061003652857146,441.0208740234375,341.0208740234375,100.0,0.2133733155728663,0.5542605853479898,0.2133733155728663,True,True,True,True,local_refine
S004,41,109.23739375857144,23.061003652857146,466.0208740234375,341.0208740234375,125.0,0.2101675240069482,0.5523420312415936,0.2101675240069482,True,True,True,True,local_refine
S004,42,109.23739375857144,23.061003652857146,491.0208740234375,341.0208740234375,150.0,0.2055161895774944,0.5502675945713946,0.2055161895774944,True,True,True,True,local_refine
S004,43,109.23639375857142,23.061003652857146,637.35302734375,337.35302734375,300.0,0.2054635811354899,0.5508562369748233,0.2054635811354899,True,True,True,True,coarse
S004,44,109.23639375857142,23.061003652857146,637.35302734375,337.35302734375,300.0,0.2054635811354899,0.5508562369748233,0.2054635811354899,True,True,True,True,local_refine
S004,45,109.23439375857144,23.061003652857146,539.6448669433594,314.6448669433594,225.0,0.2033352728644786,0.5856627582315213,0.2033352728644786,True,True,True,True,local_refine
S004,46,109.23739375857144,23.061003652857146,516.0208740234375,341.0208740234375,175.0,0.1994239539564546,0.5480374990214045,0.1994239539564546,True,True,True,True,local_refine
S004,47,109.23739375857144,23.061003652857146,541.0208740234375,341.0208740234375,200.0,0.1918968792034832,0.5456519847820829,0.1918968792034832,True,True,True,True,local_refine
S004,48,109.23439375857144,23.061003652857146,564.6448669433594,314.6448669433594,250.0,0.1846322477424564,0.5831072656657454,0.1846322477424564,True,True,True,True,local_refine
S004,49,109.23739375857144,23.061003652857146,566.0208740234375,341.0208740234375,225.0,0.1829424277517688,0.5431113084645318,0.1829424277517688,True,True,True,True,local_refine
S004,50,109.23739375857144,23.061003652857146,591.0208740234375,341.0208740234375,250.0,0.1725694379123723,0.5404157430090066,0.1725694379123723,True,True,True,True,local_refine
S008,1,109.21714400714283,23.06126800571429,365.3292846679688,240.32928466796875,125.00000000000006,-0.4417427993802221,0.3310224197653753,-0.4417427993802221,True,True,True,False,local_refine
S008,2,109.21714400714283,23.06126800571429,390.3292846679688,240.32928466796875,150.00000000000006,-0.4419882426609263,0.3296509622652479,-0.4419882426609263,True,True,True,False,local_refine
S008,3,109.21714400714283,23.06126800571429,340.32928466796875,240.32928466796875,100.0,-0.442744452097827,0.3322452547267431,-0.442744452097827,True,True,True,False,local_refine
S008,4,109.21714400714283,23.06126800571429,415.3292846679688,240.32928466796875,175.00000000000006,-0.4434805705470239,0.3281310230944143,-0.4434805705470239,True,True,True,False,local_refine
S008,5,109.21714400714283,23.06126800571429,315.32928466796875,240.32928466796875,75.0,-0.4449923382955489,0.3333193414593722,-0.4449923382955489,True,True,True,False,local_refine
S008,6,109.21714400714283,23.06126800571429,440.3292846679688,240.32928466796875,200.00000000000006,-0.4462184983410395,0.326462758250841,-0.4462184983410395,True,True,True,False,local_refine
S008,7,109.21714400714283,23.06126800571429,290.32928466796875,240.32928466796875,50.0,-0.4484845240180704,0.3342445694943023,-0.4484845240180704,True,True,True,False,local_refine
