event_or_phase,start_time,end_time,duration,prev_end,gap,overlap,pass
cruise,234.25655108668715,234.2611659138604,0.00461482717324202,234.25655108668715,0.0,0.0,True
cruise,234.2611659138604,235.38740245028228,1.1262365364218851,234.2611659138604,0.0,0.0,True
cruise,235.38740245028228,236.51363898670417,1.1262365364218851,235.38740245028228,0.0,0.0,True
cruise,236.51363898670417,237.64449035029924,1.1308513635950703,236.51363898670417,0.0,0.0,True
cruise,237.64449035029924,238.77534171389433,1.1308513635950987,237.64449035029924,0.0,0.0,True
cruise,238.77534171389433,238.8094422376561,0.03410052376176509,238.77534171389433,0.0,0.0,True
cruise,238.8094422376561,238.84354276141784,0.03410052376173667,238.8094422376561,0.0,0.0,True
cruise,238.84354276141784,239.9402936012801,1.096750839862267,238.84354276141784,0.0,0.0,True
cruise,239.9402936012801,241.03704444114237,1.096750839862267,239.9402936012801,0.0,0.0,True
cruise,241.03704444114237,242.16789580473747,1.1308513635950987,241.03704444114237,0.0,0.0,True
cruise,242.16789580473747,243.29874716833257,1.1308513635950987,242.16789580473747,0.0,0.0,True
cruise,243.29874716833257,243.36233338865392,0.06358622032135486,243.29874716833257,0.0,0.0,True
cruise,243.36233338865392,243.4259196089753,0.06358622032138328,243.36233338865392,0.0,0.0,True
cruise,243.4259196089753,244.4931847522635,1.0672651432881821,243.4259196089753,0.0,0.0,True
cruise,244.4931847522635,245.56044989555167,1.0672651432881821,244.4931847522635,0.0,0.0,True
cruise,245.56044989555167,246.69130125916124,1.1308513636095654,245.56044989555167,0.0,0.0,True
cruise,246.69130125916124,247.82215262277077,1.130851363609537,246.69130125916124,0.0,0.0,True
cruise,247.82215262277077,247.91522453953456,0.09307191676379034,247.82215262277077,0.0,0.0,True
cruise,247.91522453953456,248.00829645629832,0.09307191676376192,247.91522453953456,0.0,0.0,True
cruise,248.00829645629832,249.04607590312966,1.0377794468313368,248.00829645629832,0.0,0.0,True
cruise,249.04607590312966,250.083855349961,1.0377794468313368,249.04607590312966,0.0,0.0,True
cruise,250.083855349961,251.21470671357056,1.1308513636095654,250.083855349961,0.0,0.0,True
cruise,251.21470671357056,252.34555807718013,1.1308513636095654,251.21470671357056,0.0,0.0,True
cruise,252.34555807718013,252.46811569051795,0.12255761333781834,252.34555807718013,0.0,0.0,True
cruise,252.46811569051795,252.5906733038558,0.12255761333784676,252.46811569051795,0.0,0.0,True
cruise,252.5906733038558,253.5989670541275,1.0082937502717186,252.5906733038558,0.0,0.0,True
cruise,253.5989670541275,254.60726080439923,1.0082937502717186,253.5989670541275,0.0,0.0,True
cruise,254.60726080439923,255.7381121679943,1.1308513635950703,254.60726080439923,0.0,0.0,True
cruise,255.7381121679943,256.86896353158943,1.1308513635951272,255.7381121679943,0.0,0.0,True
cruise,256.86896353158943,257.02100684150133,0.15204330991190318,256.86896353158943,0.0,0.0,True
cruise,257.02100684150133,257.17305015141324,0.15204330991190318,257.02100684150133,0.0,0.0,True
cruise,257.17305015141324,258.15185820512534,0.9788080537121004,257.17305015141324,0.0,0.0,True
cruise,258.15185820512534,259.13066625883744,0.9788080537121004,258.15185820512534,0.0,0.0,True
cruise,259.13066625883744,260.26151762243256,1.1308513635951272,259.13066625883744,0.0,0.0,True
cruise,260.26151762243256,261.3923689860277,1.1308513635951272,260.26151762243256,0.0,0.0,True
cruise,261.3923689860277,261.573897992382,0.18152900635431024,261.3923689860277,0.0,0.0,True
cruise,261.573897992382,261.7554269987363,0.18152900635431024,261.573897992382,0.0,0.0,True
cruise,261.7554269987363,262.0643708458029,0.30894384706658684,261.7554269987363,0.0,0.0,True
cruise,262.0643708458029,262.3733146928695,0.30894384706658684,262.0643708458029,0.0,0.0,True
descent,262.3733146928695,306.9016197465804,44.52830505371094,262.3733146928695,0.0,0.0,True
handoff,306.9016197465804,738.9016197465804,432.0,306.9016197465804,0.0,0.0,True
return_climb,738.9016197465804,774.5242637895492,35.62264404296877,738.9016197465804,0.0,0.0,True
return_cruise,774.5242637895492,774.8332076366158,0.3089438470666437,774.5242637895492,0.0,0.0,True
return_cruise,774.8332076366158,775.1421514836824,0.30894384706653,774.8332076366158,0.0,0.0,True
return_cruise,775.1421514836824,775.3236804900367,0.18152900635436708,775.1421514836824,0.0,0.0,True
return_cruise,775.3236804900367,775.505209496391,0.1815290063542534,775.3236804900367,0.0,0.0,True
return_cruise,775.505209496391,776.6360608599861,1.1308513635950703,775.505209496391,0.0,0.0,True
return_cruise,776.6360608599861,777.7669122235811,1.1308513635950703,776.6360608599861,0.0,0.0,True
return_cruise,777.7669122235811,778.7457202772932,0.9788080537121004,777.7669122235811,0.0,0.0,True
return_cruise,778.7457202772932,779.7245283310053,0.9788080537121004,778.7457202772932,0.0,0.0,True
return_cruise,779.7245283310053,779.8765716409173,0.15204330991196002,779.7245283310053,0.0,0.0,True
return_cruise,779.8765716409173,780.0286149508293,0.15204330991196002,779.8765716409173,0.0,0.0,True
return_cruise,780.0286149508293,781.1594663144243,1.1308513635950703,780.0286149508293,0.0,0.0,True
return_cruise,781.1594663144243,782.2903176780194,1.1308513635950703,781.1594663144243,0.0,0.0,True
return_cruise,782.2903176780194,783.2986114282911,1.0082937502717186,782.2903176780194,0.0,0.0,True
return_cruise,783.2986114282911,784.3069051785628,1.0082937502717186,783.2986114282911,0.0,0.0,True
return_cruise,784.3069051785628,784.4294627919007,0.1225576133379036,784.3069051785628,0.0,0.0,True
return_cruise,784.4294627919007,784.5520204052385,0.12255761333778992,784.4294627919007,0.0,0.0,True
return_cruise,784.5520204052385,785.6828717688481,1.1308513636096222,784.5520204052385,0.0,0.0,True
return_cruise,785.6828717688481,786.8137231324578,1.1308513636096222,785.6828717688481,0.0,0.0,True
