best_hover_x,best_hover_y,best_hover_altitude,best_AGL,terrain_elevation_m,best_access_margin,best_backhaul_margin,best_joint_margin,pointwise_feasible,transport_x,transport_y,transport_z,candidate_count,block_id,time,phase,interval_start,interval_end,sampling
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,5.224205348605949,4.2530925271674676,4.2530925271674676,True,11178684.808983492,2562697.189823157,372.9093322753906,28611,1,703.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,5.1534974366613255,4.2530925271674676,4.2530925271674676,True,11178681.381594077,2562711.793007803,372.9093322753906,28611,1,704.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,5.082320054631722,4.2530925271674676,4.2530925271674676,True,11178677.954204664,2562726.3961924496,372.9093322753906,28611,1,705.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,5.0107143789145425,4.2530925271674676,4.2530925271674676,True,11178674.52681525,2562740.9993770956,372.9093322753906,28611,1,706.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.938720067252419,4.2530925271674676,4.2530925271674676,True,11178671.099425836,2562755.6025617416,372.9093322753906,28611,1,707.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.866375271450977,4.2530925271674676,4.2530925271674676,True,11178667.672036422,2562770.2057463876,372.9093322753906,28611,1,708.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.793716654209533,4.2530925271674676,4.2530925271674676,True,11178664.24464701,2562784.8089310336,372.9093322753906,28611,1,709.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.720779409832389,4.2530925271674676,4.2530925271674676,True,11178660.817257596,2562799.4121156796,372.9093322753906,28611,1,710.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.6475972881493846,4.2530925271674676,4.2530925271674676,True,11178657.389868181,2562814.015300326,372.9093322753906,28611,1,711.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.574202621374653,4.2530925271674676,4.2530925271674676,True,11178653.962478768,2562828.618484972,372.9093322753906,28611,1,712.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.500626353277525,4.2530925271674676,4.2530925271674676,True,11178650.535089355,2562843.221669618,372.9093322753906,28611,1,713.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.42689807055649,4.2530925271674676,4.2530925271674676,True,11178647.10769994,2562857.824854264,372.9093322753906,28611,1,714.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.353046035929978,4.2530925271674676,4.2530925271674676,True,11178643.680310527,2562872.42803891,372.9093322753906,28611,1,715.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,248.4254913330078,50.0,198.4254913330078,4.279097222530254,4.2530925271674676,4.2530925271674676,True,11178640.252921114,2562887.031223556,372.9093322753906,28611,1,716.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,348.4254913330078,150.0,198.4254913330078,4.24862675596728,4.244235462351654,4.244235462351654,True,11178636.8255317,2562901.634408202,372.9093322753906,28611,1,717.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,373.4254913330078,175.0,198.4254913330078,4.175551048827472,4.241107344880717,4.175551048827472,True,11178633.398142286,2562916.2375928485,372.9093322753906,28611,1,718.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.23077777777777,23.043055555555554,373.4254913330078,175.0,198.4254913330078,4.100704170448296,4.241107344880717,4.100704170448296,True,11178629.970752873,2562930.8407774945,372.9093322753906,28611,1,719.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.043055555555554,278.79510498046875,50.0,228.79510498046875,8.938394558189856,4.0427441661634305,4.0427441661634305,True,11178626.54336346,2562945.4439621405,372.9093322753906,28611,1,720.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.043055555555554,278.79510498046875,50.0,228.79510498046875,8.75841001139716,4.0427441661634305,4.0427441661634305,True,11178623.115974046,2562960.0471467865,372.9093322753906,28611,1,721.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.043055555555554,278.79510498046875,50.0,228.79510498046875,8.582001122050983,4.0427441661634305,4.0427441661634305,True,11178619.688584631,2562974.6503314325,372.9093322753906,28611,1,722.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
109.22252777777778,23.043055555555554,278.79510498046875,50.0,228.79510498046875,8.409031643655524,4.0427441661634305,4.0427441661634305,True,11178616.261195218,2562989.2535160785,372.9093322753906,28611,1,723.7364440917969,cruise,411.7364440917969,952.3754238124606,adaptive_1s
