route,visit_order,box_set,drone_type,hard_deadline_ok,payload_ok,volume_ok,transport_reserve_ok,relay_block_count,feasible_block_count,worst_block_joint_margin,communication_geometry_pass,relay_chain_ok,component_ok,route_feasible,transport_energy,relay_energy,total_energy,makespan
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01""]",B,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,3.8363172864459476,0.0,3.8363172864459476,2346.3869771510485
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.156919023439979,0.0,4.156919023439979,2406.3869771510485
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.166242657435882,0.0,4.166242657435882,2466.3869771510485
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-7.409252030180156,False,False,False,False,4.1976720391243605,0.0,4.1976720391243605,2346.243747627708
O01->S008->S010->O01,S008->S010,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.210664728049786,0.0,4.210664728049786,2466.243747627708
O01->S008->S010->O01,S008->S010,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.233960037839862,0.0,4.233960037839862,2526.243747627708
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.5105573671605015,0.0,4.5105573671605015,2406.243747627708
O01->S008->S010->O01,S008->S010,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01"", ""S010-WAT-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.536542745011352,0.0,4.536542745011352,2586.2437476277078
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.717368892827839,0.0,4.717368892827839,2406.243747627708
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-7.409252030180156,False,False,False,False,4.859308279395538,0.0,4.859308279395538,2346.3869771510485
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.8695872533547115,0.0,4.8695872533547115,2466.243747627708
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.881849993058851,0.0,4.881849993058851,2466.3869771510485
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.8853463558073145,0.0,4.8853463558073145,2526.3869771510485
O01->S008->S010->O01,S008->S010,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.895572631205562,0.0,4.895572631205562,2646.2437476277078
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01"", ""S010-WAT-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.901662715300146,0.0,4.901662715300146,2586.3869771510485
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,True,False,False,False,7,2,-7.409252030180156,False,False,False,False,4.910986349296051,0.0,4.910986349296051,2646.3869771510485
O01->S008->S010->O01,S008->S010,"[""S008-MED-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,6.980377906903986,0.0,6.980377906903986,2320.14977586664
O01->S010->S008->O01,S010->S008,"[""S008-MED-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,6.990302274660746,0.0,6.990302274660746,2320.293005389981
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.122520016159021,0.0,7.122520016159021,2386.14977586664
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.179917823803774,0.0,7.179917823803774,2452.14977586664
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.1981751190040555,0.0,7.1981751190040555,2518.2930053899813
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.237149403148585,0.0,7.237149403148585,2386.293005389981
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.264879117793895,0.0,7.264879117793895,2452.293005389981
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.369046574300183,0.0,7.369046574300183,2452.14977586664
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.432912743947082,0.0,7.432912743947082,2518.293005389981
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.563161940852694,0.0,7.563161940852694,2584.2930053899813
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.609055829486196,0.0,7.609055829486196,2518.14977586664
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.622905910471633,0.0,7.622905910471633,2518.14977586664
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.665290393032597,0.0,7.665290393032597,2452.293005389981
O01->S008->S010->O01,S008->S010,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.743003180383572,0.0,7.743003180383572,2584.14977586664
O01->S008->S010->O01,S008->S010,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.858713896019878,0.0,7.858713896019878,2650.14977586664
O01->S008->S010->O01,S008->S010,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,7.965537651183539,0.0,7.965537651183539,2584.14977586664
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,8.314750609064443,0.0,8.314750609064443,2584.293005389981
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,8.37684154737523,0.0,8.37684154737523,2650.2930053899813
O01->S008->S010->O01,S008->S010,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,8.646519804057974,0.0,8.646519804057974,2716.14977586664
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,8.756222342430643,0.0,8.756222342430643,2716.2930053899813
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,9.070371780230738,0.0,9.070371780230738,2782.2930053899813
O01->S008->S010->O01,S008->S010,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,True,False,7,2,-7.409252030180156,False,False,False,False,9.315090564476048,0.0,9.315090564476048,2782.14977586664
O01->S008->S014->O01,S008->S014,"[""S008-MED-01""]",B,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,3.7189686567008002,0.0,3.7189686567008002,2586.4087426716715
O01->S014->S008->O01,S014->S008,"[""S008-MED-01""]",B,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,3.7408026680839686,0.0,3.7408026680839686,2586.5609183994716
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,3.9752212185062614,0.0,3.9752212185062614,2646.408742671672
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-MED-01""]",B,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,4.09654576135599,0.0,4.09654576135599,2706.408742671672
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,4.260949395863761,0.0,4.260949395863761,2766.5609183994716
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,4.270255505880707,0.0,4.270255505880707,2646.5609183994716
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-MED-01""]",B,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,4.337790257285487,0.0,4.337790257285487,2706.5609183994716
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-8.85715207797773,False,False,False,False,4.597921525150589,0.0,4.597921525150589,2706.408742671672
O01->S008->S014->O01,S008->S014,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,4.610914214076015,0.0,4.610914214076015,2826.408742671672
O01->S008->S014->O01,S008->S014,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-MED-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,4.638920351481308,0.0,4.638920351481308,2886.408742671672
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,4.706932486073143,0.0,4.706932486073143,2766.5609183994716
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,4.720988865311695,0.0,4.720988865311695,2826.5609183994716
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,4.9726398331143695,0.0,4.9726398331143695,2766.408742671672
O01->S008->S014->O01,S008->S014,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,4.99862521096522,0.0,4.99862521096522,2946.408742671672
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,5.245826991268921,0.0,5.245826991268921,2766.408742671672
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,5.398045351795795,0.0,5.398045351795795,2826.408742671672
O01->S008->S014->O01,S008->S014,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,5.424030729646645,0.0,5.424030729646645,3006.408742671672
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-8.85715207797773,False,False,False,False,5.5409473452913165,0.0,5.5409473452913165,2706.5609183994716
O01->S014->S008->O01,S014->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,5.578341744072139,0.0,5.578341744072139,2826.5609183994716
O01->S014->S008->O01,S014->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-MED-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,5.583612886286597,0.0,5.583612886286597,2886.5609183994716
O01->S014->S008->O01,S014->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,5.6082115499540635,0.0,5.6082115499540635,2946.5609183994716
O01->S014->S008->O01,S014->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",B,True,False,False,False,7,2,-8.85715207797773,False,False,False,False,5.622267929192615,0.0,5.622267929192615,3006.5609183994716
O01->S008->S014->O01,S008->S014,"[""S008-MED-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,7.768084206764948,0.0,7.768084206764948,2727.0335707559816
O01->S014->S008->O01,S014->S008,"[""S008-MED-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,7.784033833888236,0.0,7.784033833888236,2727.1857464837817
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,7.910226316019983,0.0,7.910226316019983,2793.0335707559816
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-MED-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,7.97106209174909,0.0,7.97106209174909,2859.0335707559816
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.030344068268189,0.0,8.030344068268189,2925.1857464837817
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.08266762827845,0.0,8.08266762827845,2793.185746483781
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-MED-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.11537829297643,0.0,8.11537829297643,2859.1857464837817
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.156752874161146,0.0,8.156752874161146,2859.0335707559816
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.3117670320485,0.0,8.3117670320485,2925.1857464837817
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.433594072953667,0.0,8.433594072953667,2925.0335707559816
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.462747915846634,0.0,8.462747915846634,2991.1857464837817
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.476163233527025,0.0,8.476163233527025,2925.0335707559816
O01->S008->S014->O01,S008->S014,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.530709480244534,0.0,8.530709480244534,2991.0335707559816
O01->S014->S008->O01,S014->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.59244701099911,0.0,8.59244701099911,2859.185746483781
O01->S008->S014->O01,S008->S014,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-MED-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.649858163965192,0.0,8.649858163965192,3057.0335707559816
O01->S008->S014->O01,S008->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,8.81879497423893,0.0,8.81879497423893,2991.0335707559816
O01->S014->S008->O01,S014->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,9.359987896806212,0.0,9.359987896806212,2991.1857464837817
O01->S014->S008->O01,S014->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-MED-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,9.431605914203217,0.0,9.431605914203217,3057.1857464837817
O01->S008->S014->O01,S008->S014,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,9.471058047525444,0.0,9.471058047525444,3123.0335707559816
O01->S014->S008->O01,S014->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,9.86730390845415,0.0,9.86730390845415,3123.1857464837817
O01->S008->S014->O01,S008->S014,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,10.16834788753144,0.0,10.16834788753144,3189.0335707559816
O01->S014->S008->O01,S014->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]",C,True,True,True,False,7,2,-8.85715207797773,False,False,False,False,10.226515779704176,0.0,10.226515779704176,3189.1857464837817
