sortie,interval,time_start,time_end,transport_endpoint_source,relay_endpoint_source,gateway_endpoint_source,same_time_axis,pass
Q2-011,512,11911.457930972108,11912.515492149187,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,513,11912.515492149187,11913.57305332628,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,514,11913.57305332628,11914.630614503372,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,515,11914.630614503372,11915.688175680465,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,516,11915.688175680465,11916.745736857558,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,517,11916.745736857558,11917.049009905639,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,518,11917.049009905639,11917.35228295372,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,519,11917.35228295372,11918.106571082717,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,520,11918.106571082717,11918.860859211714,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,521,11918.860859211714,11919.918420388807,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,522,11919.918420388807,11920.9759815659,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,523,11920.9759815659,11922.033542742993,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,524,11922.033542742993,11923.091103920086,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,525,11923.091103920086,11924.148665097164,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,526,11924.148665097164,11925.206226274242,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,527,11925.206226274242,11925.426773030991,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,528,11925.426773030991,11925.64731978774,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,529,11925.64731978774,11926.484334208097,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,530,11926.484334208097,11927.321348628453,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,531,11927.321348628453,11928.378909805531,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,532,11928.378909805531,11929.43647098261,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,533,11929.43647098261,11930.494032159688,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,534,11930.494032159688,11931.551593336766,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,535,11931.551593336766,11932.609154513872,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,536,11932.609154513872,11933.666715690977,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,537,11933.666715690977,11933.804536156793,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,538,11933.804536156793,11933.942356622609,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,539,11933.942356622609,11934.862097333873,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,540,11934.862097333873,11935.781838045137,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,541,11935.781838045137,11936.83939922223,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,542,11936.83939922223,11937.896960399323,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,543,11937.896960399323,11938.954521576416,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,544,11938.954521576416,11940.012082753508,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,545,11940.012082753508,11941.069643930587,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,546,11941.069643930587,11942.127205107665,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,547,11942.127205107665,11942.182299282149,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,548,11942.182299282149,11942.237393456633,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,549,11942.237393456633,11943.239860459256,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,550,11943.239860459256,11944.24232746188,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,551,11944.24232746188,11945.299888638958,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,552,11945.299888638958,11946.357449816036,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,553,11946.357449816036,11947.415010993114,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,554,11947.415010993114,11948.472572170193,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,555,11948.472572170193,11949.502501230423,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,556,11949.502501230423,11950.532430290654,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,557,11950.532430290654,11950.560062407529,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,558,11950.560062407529,11950.587694524404,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,559,11950.587694524404,11951.645255701482,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,560,11951.645255701482,11952.70281687856,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,561,11952.70281687856,11953.760378055653,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,562,11953.760378055653,11954.817939232746,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,563,11954.817939232746,11955.875500409838,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,564,11955.875500409838,11956.933061586931,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,565,11956.933061586931,11957.880264356227,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,566,11957.880264356227,11958.827467125522,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,567,11958.827467125522,11958.937825533305,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,568,11958.937825533305,11959.048183941088,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,569,11959.048183941088,11960.10574511818,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,570,11960.10574511818,11961.163306295273,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,571,11961.163306295273,11962.220867472366,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,572,11962.220867472366,11963.278428649459,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,573,11963.278428649459,11964.335989826537,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,574,11964.335989826537,11965.393551003615,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,575,11965.393551003615,11966.25802748158,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,576,11966.25802748158,11967.122503959543,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,577,11967.122503959543,11967.315588658685,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,578,11967.315588658685,11967.508673357826,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,579,11967.508673357826,11968.566234534905,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,580,11968.566234534905,11969.623795711983,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,581,11969.623795711983,11970.681356889061,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,582,11970.681356889061,11971.73891806614,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,583,11971.73891806614,11972.796479243245,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,584,11972.796479243245,11973.85404042035,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,585,11973.85404042035,11974.635790606955,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,586,11974.635790606955,11975.41754079356,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,587,11975.41754079356,11975.693351784033,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,588,11975.693351784033,11975.969162774507,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,589,11975.969162774507,11977.0267239516,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,590,11977.0267239516,11978.084285128692,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,591,11978.084285128692,11979.141846305785,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,592,11979.141846305785,11980.199407482878,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,593,11980.199407482878,11981.256968659956,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,594,11981.256968659956,11982.314529837035,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,595,11982.314529837035,11983.013553732733,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,596,11983.013553732733,11983.712577628432,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,597,11983.712577628432,11984.07111490984,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,598,11984.07111490984,11984.42965219125,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,599,11984.42965219125,11985.487213368328,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,600,11985.487213368328,11986.544774545406,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,601,11986.544774545406,11987.602335722484,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,602,11987.602335722484,11988.659896899562,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,603,11988.659896899562,11989.717458076668,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,604,11989.717458076668,11990.775019253773,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,605,11990.775019253773,11991.391316858113,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,606,11991.391316858113,11992.007614462453,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,607,11992.007614462453,11992.448878035193,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,608,11992.448878035193,11992.890141607933,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,609,11992.890141607933,11993.947702785026,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,610,11993.947702785026,11995.005263962119,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,611,11995.005263962119,11996.062825139212,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,612,11996.062825139212,11997.120386316305,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,613,11997.120386316305,11998.177947493383,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,614,11998.177947493383,11999.235508670461,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,615,11999.235508670461,11999.769079983469,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,616,11999.769079983469,12000.302651296477,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,617,12000.302651296477,12000.826641160562,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,618,12000.826641160562,12001.350631024647,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,619,12001.350631024647,12002.40819220174,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,620,12002.40819220174,12003.465753378832,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,621,12003.465753378832,12004.52331455591,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,622,12004.52331455591,12005.580875732989,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,623,12005.580875732989,12006.638436910094,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,624,12006.638436910094,12007.6959980872,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,625,12007.6959980872,12008.146843109273,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,626,12008.146843109273,12008.597688131345,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,627,12008.597688131345,12009.20440428635,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,628,12009.20440428635,12009.811120441356,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,629,12009.811120441356,12010.868681618434,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,630,12010.868681618434,12011.926242795513,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,631,12011.926242795513,12012.983803972618,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,632,12012.983803972618,12014.041365149724,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,633,12014.041365149724,12015.098926326802,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,634,12015.098926326802,12016.15648750388,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,635,12016.15648750388,12016.524606234621,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,636,12016.524606234621,12016.892724965363,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,637,12016.892724965363,12017.582167411714,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,638,12017.582167411714,12018.271609858066,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,639,12018.271609858066,12019.329171035159,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,640,12019.329171035159,12020.386732212251,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,641,12020.386732212251,12021.170046624893,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,642,12021.170046624893,12021.953361037535,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,643,12021.953361037535,12072.95802717523,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,644,12072.95802717523,12432.95802717523,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,645,12432.95802717523,12473.761760085386,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,646,12473.761760085386,12474.545074498028,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,647,12474.545074498028,12475.32838891067,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,648,12475.32838891067,12476.385950087762,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,649,12476.385950087762,12477.443511264855,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,650,12477.443511264855,12478.132953711207,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,651,12478.132953711207,12478.822396157559,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,652,12478.822396157559,12479.1905148883,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,653,12479.1905148883,12479.55863361904,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,654,12479.55863361904,12480.616194796119,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,655,12480.616194796119,12481.673755973197,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,656,12481.673755973197,12482.731317150303,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,657,12482.731317150303,12483.788878327408,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,658,12483.788878327408,12484.846439504487,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,659,12484.846439504487,12485.904000681565,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,660,12485.904000681565,12486.51071683657,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,661,12486.51071683657,12487.117432991576,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,662,12487.117432991576,12487.568278013649,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,663,12487.568278013649,12488.019123035721,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,664,12488.019123035721,12489.076684212827,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,665,12489.076684212827,12490.134245389932,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,666,12490.134245389932,12491.19180656701,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,667,12491.19180656701,12492.249367744089,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,668,12492.249367744089,12493.306928921182,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,669,12493.306928921182,12494.364490098274,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,670,12494.364490098274,12494.88847996236,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,671,12494.88847996236,12495.412469826444,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,672,12495.412469826444,12495.946041139452,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,673,12495.946041139452,12496.47961245246,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,674,12496.47961245246,12497.537173629538,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,675,12497.537173629538,12498.594734806617,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,676,12498.594734806617,12499.65229598371,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,677,12499.65229598371,12500.709857160802,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,678,12500.709857160802,12501.767418337895,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,679,12501.767418337895,12502.824979514988,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,680,12502.824979514988,12503.266243087728,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,681,12503.266243087728,12503.707506660468,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,682,12503.707506660468,12504.323804264808,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,683,12504.323804264808,12504.940101869148,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,684,12504.940101869148,12505.997663046253,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,685,12505.997663046253,12507.055224223359,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,686,12507.055224223359,12508.112785400437,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,687,12508.112785400437,12509.170346577515,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,688,12509.170346577515,12510.227907754594,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,689,12510.227907754594,12511.285468931672,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,690,12511.285468931672,12511.64400621308,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,691,12511.64400621308,12512.00254349449,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,692,12512.00254349449,12512.701567390188,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,693,12512.701567390188,12513.400591285887,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,694,12513.400591285887,12514.458152462965,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,695,12514.458152462965,12515.515713640043,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,696,12515.515713640043,12516.573274817136,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,697,12516.573274817136,12517.630835994229,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,698,12517.630835994229,12518.688397171321,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,699,12518.688397171321,12519.745958348414,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,700,12519.745958348414,12520.021769338888,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,701,12520.021769338888,12520.297580329361,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,702,12520.297580329361,12521.079330515966,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,703,12521.079330515966,12521.86108070257,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,704,12521.86108070257,12522.918641879676,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,705,12522.918641879676,12523.976203056782,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,706,12523.976203056782,12525.03376423386,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,707,12525.03376423386,12526.091325410938,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,708,12526.091325410938,12527.148886588016,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,709,12527.148886588016,12528.206447765095,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,710,12528.206447765095,12528.399532464236,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,711,12528.399532464236,12528.592617163378,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,712,12528.592617163378,12529.457093641342,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,713,12529.457093641342,12530.321570119306,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,714,12530.321570119306,12531.379131296384,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,715,12531.379131296384,12532.436692473462,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,716,12532.436692473462,12533.494253650555,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,717,12533.494253650555,12534.551814827648,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,718,12534.551814827648,12535.60937600474,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,719,12535.60937600474,12536.666937181833,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,720,12536.666937181833,12536.777295589616,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,721,12536.777295589616,12536.887653997399,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,722,12536.887653997399,12537.834856766694,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,723,12537.834856766694,12538.78205953599,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,724,12538.78205953599,12539.839620713083,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,725,12539.839620713083,12540.897181890175,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,726,12540.897181890175,12541.954743067268,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,727,12541.954743067268,12543.012304244361,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,728,12543.012304244361,12544.06986542144,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,729,12544.06986542144,12545.127426598518,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,730,12545.127426598518,12545.155058715392,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,731,12545.155058715392,12545.182690832267,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
Q2-011,732,12545.182690832267,12546.212619892498,"trajectory(x(t),y(t),z(t))",certified relay position at same global t,fixed G01,True,False
