primitive_interval,dem_cell,entry_parameter,exit_parameter,los_height_entry,los_height_exit,minimum_los_height,dem_height,clearance_lower_bound,pass,obstructed
273,160086267,0.0,1.0,178.18886851588354,178.18886851588354,178.18886851588354,201.8096160888672,-23.620747572983646,True,True
273,165501616,0.0,1.0,177.99229132296338,177.99229132296338,177.99229132296338,192.69046020507812,-14.698168882114743,True,True
273,170916966,0.0,1.0,177.79571413004325,177.79571413004325,177.79571413004325,192.69046020507812,-14.894746075034874,True,True
273,176454094,0.0,1.0,177.59471638387515,177.59471638387515,177.59471638387515,186.42477416992188,-8.830057786046723,True,True
273,181991222,0.0,1.0,177.39371863770708,177.39371863770708,177.39371863770708,195.2332000732422,-17.839481435535106,True,True
273,182257375,0.0,1.0,177.3840572908912,177.3840572908912,177.3840572908912,195.2332000732422,-17.84914278235098,True,True
273,182523528,0.0,1.0,177.37439594407533,177.37439594407533,177.37439594407533,195.2332000732422,-17.858804129166856,True,True
273,187794503,0.0,1.0,177.1830595447257,177.1830595447257,177.1830595447257,184.76614379882812,-7.583084254102431,True,True
273,193065478,0.0,1.0,176.99172314537603,176.99172314537603,176.99172314537603,194.59690856933594,-17.60518542395991,True,True
273,198602606,0.0,1.0,176.79072539920537,176.79072539920537,176.79072539920537,194.59690856933594,-17.806183170130566,True,True
273,204139734,0.0,1.0,176.5897276530347,176.5897276530347,176.5897276530347,203.2067108154297,-26.616983162394973,True,True
273,204550261,0.0,1.0,176.57482551265093,176.57482551265093,176.57482551265093,203.2067108154297,-26.631885302778755,True,True
273,204960789,0.0,1.0,176.55992337226715,176.55992337226715,176.55992337226715,203.2067108154297,-26.646787443162538,True,True
273,210087389,0.0,1.0,176.37382776648542,176.37382776648542,176.37382776648542,184.3134765625,-7.9396487960145805,True,True
273,215213990,0.0,1.0,176.1877321607037,176.1877321607037,176.1877321607037,194.3182830810547,-18.130550920351,True,True
273,220751118,0.0,1.0,175.98673441453818,175.98673441453818,175.98673441453818,194.3182830810547,-18.33154866651651,True,True
273,226288246,0.0,1.0,175.78573666837266,175.78573666837266,175.78573666837266,195.95016479492188,-20.16442812654921,True,True
273,226843148,0.0,1.0,175.76559373443664,175.76559373443664,175.76559373443664,195.95016479492188,-20.18457106048524,True,True
273,227398050,0.0,1.0,175.74545080050063,175.74545080050063,175.74545080050063,195.95016479492188,-20.20471399442124,True,True
273,232380276,0.0,1.0,175.56459598826598,175.56459598826598,175.56459598826598,181.5545196533203,-5.989923665054334,True,True
273,237362502,0.0,1.0,175.38374117603132,175.38374117603132,175.38374117603132,181.5545196533203,-6.170778477288991,True,True
273,242899630,0.0,1.0,175.1827434298658,175.1827434298658,175.1827434298658,176.91641235351562,-1.733668923649816,True,True
273,248436758,0.0,1.0,174.9817456837003,174.9817456837003,174.9817456837003,186.36813354492188,-11.386387861221579,True,True
273,249136034,0.0,1.0,174.95636195619636,174.95636195619636,174.95636195619636,186.36813354492188,-11.411771588725514,True,True
273,249835311,0.0,1.0,174.93097822869242,174.93097822869242,174.93097822869242,186.36813354492188,-11.43715531622945,True,True
273,254673162,0.0,1.0,174.7553642100283,174.7553642100283,174.7553642100283,182.56399536132812,-7.808631151299835,True,True
273,259511014,0.0,1.0,174.57975019136413,174.57975019136413,174.57975019136413,186.66009521484375,-12.080345023479623,True,True
273,265048142,0.0,1.0,174.37875244519603,174.37875244519603,174.37875244519603,186.66009521484375,-12.281342769647722,True,True
273,270585270,0.0,1.0,174.17775469902796,174.17775469902796,174.17775469902796,194.655029296875,-20.477274597847043,True,True
273,271428921,0.0,1.0,174.1471301779561,174.1471301779561,174.1471301779561,194.655029296875,-20.507899118918914,True,True
273,272272571,0.0,1.0,174.11650565688424,174.11650565688424,174.11650565688424,196.9198760986328,-22.80337044174857,True,True
273,276966049,0.0,1.0,173.94613243179057,173.94613243179057,173.94613243179057,196.9198760986328,-22.97374366684224,True,True
273,281659526,0.0,1.0,173.7757592066969,173.7757592066969,173.7757592066969,207.915771484375,-34.140012277678096,True,True
273,287196654,0.0,1.0,173.57476146052625,173.57476146052625,173.57476146052625,207.915771484375,-34.34101002384875,True,True
273,292733782,0.0,1.0,173.3737637143556,173.3737637143556,173.3737637143556,219.75453186035156,-46.38076814599597,True,True
273,293721807,0.0,1.0,173.33789839973667,173.33789839973667,173.33789839973667,219.75453186035156,-46.41663346061489,True,True
273,294709832,0.0,1.0,173.30203308511773,173.30203308511773,173.30203308511773,219.75453186035156,-46.452498775233835,True,True
273,299258935,0.0,1.0,173.13690065357113,173.13690065357113,173.13690065357113,212.2935333251953,-39.15663267162418,True,True
273,303808038,0.0,1.0,172.97176822202456,172.97176822202456,172.97176822202456,212.2935333251953,-39.32176510317075,True,True
273,309345166,0.0,1.0,172.77077047585905,172.77077047585905,172.77077047585905,208.28103637695312,-35.51026590109407,True,True
273,314882294,0.0,1.0,172.56977272969354,172.56977272969354,172.56977272969354,208.28103637695312,-35.711263647259585,True,True
273,316014694,0.0,1.0,172.52866662150154,172.52866662150154,172.52866662150154,189.44052124023438,-16.911854618732832,True,True
273,317147093,0.0,1.0,172.48756051330952,172.48756051330952,172.48756051330952,189.44052124023438,-16.952960726924857,True,True
273,321551822,0.0,1.0,172.32766887533086,172.32766887533086,172.32766887533086,177.47328186035156,-5.145612985020705,True,True
273,325956550,0.0,1.0,172.1677772373522,172.1677772373522,172.1677772373522,181.29310607910156,-9.125328841749365,True,True
273,331493678,0.0,1.0,171.96677949118668,171.96677949118668,171.96677949118668,181.29310607910156,-9.326326587914878,True,True
273,337030806,0.0,1.0,171.76578174502117,171.76578174502117,171.76578174502117,197.1860809326172,-25.420299187596015,True,True
273,338307580,0.0,1.0,171.71943484326127,171.71943484326127,171.71943484326127,197.1860809326172,-25.46664608935592,True,True
273,339584354,0.0,1.0,171.67308794150134,171.67308794150134,171.67308794150134,197.9749755859375,-26.301887644436164,True,True
273,343844708,0.0,1.0,171.51843709709573,171.51843709709573,171.51843709709573,197.9749755859375,-26.456538488841773,True,True
273,348105062,0.0,1.0,171.36378625269015,171.36378625269015,171.36378625269015,209.37196350097656,-38.008177248286415,True,True
273,353642190,0.0,1.0,171.1627885065195,171.1627885065195,171.1627885065195,209.37196350097656,-38.20917499445707,True,True
273,359179318,0.0,1.0,170.96179076034883,170.96179076034883,170.96179076034883,221.7563934326172,-50.794602672268354,True,True
273,360600467,0.0,1.0,170.91020306504183,170.91020306504183,170.91020306504183,221.7563934326172,-50.84619036757536,True,True
273,362021615,0.0,1.0,170.85861536973482,170.85861536973482,170.85861536973482,223.05661010742188,-52.197994737687054,True,True
273,366137595,0.0,1.0,170.70920531887631,170.70920531887631,170.70920531887631,223.05661010742188,-52.34740478854556,True,True
273,370253574,0.0,1.0,170.55979526801778,170.55979526801778,170.55979526801778,223.05661010742188,-52.496814839404095,True,True
273,375790702,0.0,1.0,170.3587975218497,170.3587975218497,170.3587975218497,219.9192657470703,-49.5604682252206,True,True
273,381327830,0.0,1.0,170.1577997756816,170.1577997756816,170.1577997756816,219.9192657470703,-49.7614659713887,True,True
273,382893353,0.0,1.0,170.10097128678328,170.10097128678328,170.10097128678328,211.8333282470703,-41.732356960287035,True,True
273,384458876,0.0,1.0,170.04414279788494,170.04414279788494,170.04414279788494,211.8333282470703,-41.78918544918537,True,True
273,388430481,0.0,1.0,169.8999735406152,169.8999735406152,169.8999735406152,191.4572296142578,-21.557256073642606,True,True
273,392402086,0.0,1.0,169.75580428334544,169.75580428334544,169.75580428334544,191.4572296142578,-21.70142533091237,True,True
273,397939214,0.0,1.0,169.55480653717993,169.55480653717993,169.55480653717993,182.5525360107422,-12.99772947356226,True,True
273,403476342,0.0,1.0,169.35380879101442,169.35380879101442,169.35380879101442,196.93614196777344,-27.582333176759022,True,True
273,405186239,0.0,1.0,169.29173950856642,169.29173950856642,169.29173950856642,196.93614196777344,-27.644402459207015,True,True
273,406896137,0.0,1.0,169.22967022611843,169.22967022611843,169.22967022611843,196.93614196777344,-27.706471741655008,True,True
273,410723367,0.0,1.0,169.09074176239577,169.09074176239577,169.09074176239577,195.97755432128906,-26.886812558893297,True,True
273,414550598,0.0,1.0,168.9518132986731,168.9518132986731,168.9518132986731,207.7728729248047,-38.821059626131586,True,True
273,420087726,0.0,1.0,168.75081555250756,168.75081555250756,168.75081555250756,207.7728729248047,-39.02205737229713,True,True
273,425624854,0.0,1.0,168.54981780634205,168.54981780634205,168.54981780634205,207.7728729248047,-39.22305511846264,True,True
273,427479126,0.0,1.0,168.48250773034698,168.48250773034698,168.48250773034698,200.06764221191406,-31.58513448156708,True,True
273,429333398,0.0,1.0,168.4151976543519,168.4151976543519,168.4151976543519,200.06764221191406,-31.65244455756215,True,True
273,433016254,0.0,1.0,168.28150998418147,168.28150998418147,168.28150998418147,185.40367126464844,-17.12216128046697,True,True
273,436699110,0.0,1.0,168.14782231401102,168.14782231401102,168.14782231401102,185.40367126464844,-17.255848950637414,True,True
273,442236238,0.0,1.0,167.94682456784037,167.94682456784037,167.94682456784037,180.53103637695312,-12.584211809112759,True,True
273,447773366,0.0,1.0,167.7458268216697,167.7458268216697,167.7458268216697,182.37081909179688,-14.624992270127166,True,True
273,449772012,0.0,1.0,167.67327595208587,167.67327595208587,167.67327595208587,182.37081909179688,-14.697543139711001,True,True
273,451770659,0.0,1.0,167.60072508250204,167.60072508250204,167.60072508250204,182.37081909179688,-14.770094009294837,True,True
273,455309140,0.0,1.0,167.47227820592036,167.47227820592036,167.47227820592036,170.78465270996094,-3.3123745040405765,True,True
273,458847622,0.0,1.0,167.34383132933868,167.34383132933868,167.34383132933868,170.78465270996094,-3.4408213806222534,True,True
273,464384750,0.0,1.0,167.14283358317059,167.14283358317059,167.14283358317059,164.92095947265625,2.221874110514335,True,False
273,469921878,0.0,1.0,166.9418358370025,166.9418358370025,166.9418358370025,164.92095947265625,2.020876364346236,True,False
273,472064899,0.0,1.0,166.86404417386902,166.86404417386902,166.86404417386902,157.24456787109375,9.619476302775269,True,False
273,474207920,0.0,1.0,166.78625251073552,166.78625251073552,166.78625251073552,165.4351043701172,1.351148140618335,True,False
273,477602027,0.0,1.0,166.66304642770092,166.66304642770092,166.66304642770092,165.4351043701172,1.227942057583732,True,False
273,480996134,0.0,1.0,166.53984034466632,166.53984034466632,166.53984034466632,165.4351043701172,1.1047359745491292,True,False
273,486533262,0.0,1.0,166.3388425985008,166.3388425985008,166.3388425985008,160.89425659179688,5.444586006703929,True,False
273,492070390,0.0,1.0,166.1378448523353,166.1378448523353,166.1378448523353,160.89425659179688,5.2435882605384165,True,False
273,494357785,0.0,1.0,166.05481239565214,166.05481239565214,166.05481239565214,159.90310668945312,6.15170570619901,True,False
273,496645181,0.0,1.0,165.971779938969,165.971779938969,165.971779938969,159.90310668945312,6.068673249515882,True,False
273,499894913,0.0,1.0,165.85381464948148,165.85381464948148,165.85381464948148,152.0780792236328,13.775735425848666,True,False
273,503144646,0.0,1.0,165.73584935999398,165.73584935999398,165.73584935999398,152.0780792236328,13.657770136361165,True,False
273,508681774,0.0,1.0,165.53485161382844,165.53485161382844,165.53485161382844,148.27027893066406,17.264572683164374,True,False
273,514218902,0.0,1.0,165.33385386766292,165.33385386766292,165.33385386766292,148.27027893066406,17.06357493699886,True,False
273,516650672,0.0,1.0,165.24558061739103,165.24558061739103,165.24558061739103,143.9332733154297,21.31230730196134,True,False
273,519082442,0.0,1.0,165.15730736711913,165.15730736711913,165.15730736711913,148.64019775390625,16.51710961321288,True,False
273,522187800,0.0,1.0,165.04458287122551,165.04458287122551,165.04458287122551,148.64019775390625,16.404385117319265,True,False
273,525293158,0.0,1.0,164.9318583753319,164.9318583753319,164.9318583753319,164.6157684326172,0.31608994271471147,True,False
273,530830286,0.0,1.0,164.73086062916124,164.73086062916124,164.73086062916124,164.6157684326172,0.11509219654405456,True,False
273,536367414,0.0,1.0,164.52986288299059,164.52986288299059,164.52986288299059,178.46998596191406,-13.940123078923477,True,True
273,538943558,0.0,1.0,164.43634883917161,164.43634883917161,164.43634883917161,178.46998596191406,-14.033637122742448,True,True
273,541519703,0.0,1.0,164.34283479535262,164.34283479535262,164.34283479535262,189.86671447753906,-25.523879682186447,True,True
273,544480686,0.0,1.0,164.23535109300607,164.23535109300607,164.23535109300607,189.86671447753906,-25.63136338453299,True,True
273,547441670,0.0,1.0,164.12786739065956,164.12786739065956,164.12786739065956,196.0955810546875,-31.96771366402794,True,True
273,552978798,0.0,1.0,163.92686964449402,163.92686964449402,163.92686964449402,196.0955810546875,-32.16871141019348,True,True
273,558515926,0.0,1.0,163.7258718983285,163.7258718983285,163.7258718983285,196.0955810546875,-32.369709156358994,True,True
273,561236445,0.0,1.0,163.6271170609573,163.6271170609573,163.6271170609573,186.74765014648438,-23.120533085527086,True,True
273,563956964,0.0,1.0,163.5283622235861,163.5283622235861,163.5283622235861,186.74765014648438,-23.219287922898275,True,True
273,566773573,0.0,1.0,163.42611931478666,163.42611931478666,163.42611931478666,176.84288024902344,-13.416760934236777,True,True
273,569590182,0.0,1.0,163.3238764059872,163.3238764059872,163.3238764059872,176.84288024902344,-13.519003843036245,True,True
273,575127310,0.0,1.0,163.12287865982168,163.12287865982168,163.12287865982168,164.8919219970703,-1.7690433372486325,True,True
273,580664438,0.0,1.0,162.92188091365617,162.92188091365617,162.92188091365617,164.8919219970703,-1.970041083414145,True,True
273,583529331,0.0,1.0,162.81788528269618,162.81788528269618,162.81788528269618,163.2061004638672,-0.38821518117100595,True,True
273,586394224,0.0,1.0,162.71388965173622,162.71388965173622,162.71388965173622,163.2061004638672,-0.4922108121309634,True,True
273,589066459,0.0,1.0,162.6168875365281,162.6168875365281,162.6168875365281,160.18382263183594,2.4330649046921735,True,False
273,591738694,0.0,1.0,162.51988542132,162.51988542132,162.51988542132,160.18382263183594,2.3360627894840604,True,False
273,597275822,0.0,1.0,162.3188876751519,162.3188876751519,162.3188876751519,153.74887084960938,8.570016825542524,True,False
273,602812950,0.0,1.0,162.1178899289838,162.1178899289838,162.1178899289838,160.85816955566406,1.2597203733197375,True,False
273,605822218,0.0,1.0,162.00865350447677,162.00865350447677,162.00865350447677,160.85816955566406,1.150483948812706,True,False
273,608831485,0.0,1.0,161.8994170799697,161.8994170799697,161.8994170799697,172.30978393554688,-10.410366855577166,True,True
273,611359346,0.0,1.0,161.80765575831123,161.80765575831123,161.80765575831123,172.30978393554688,-10.502128177235647,True,True
273,613887206,0.0,1.0,161.71589443665277,161.71589443665277,161.71589443665277,182.73458862304688,-21.0186941863941,True,True
273,619424334,0.0,1.0,161.51489669048212,161.51489669048212,161.51489669048212,182.73458862304688,-21.219691932564757,True,True
273,624961462,0.0,1.0,161.31389894431146,161.31389894431146,161.31389894431146,193.07386779785156,-31.7599688535401,True,True
273,628115104,0.0,1.0,161.19942172625733,161.19942172625733,161.19942172625733,193.07386779785156,-31.874446071594235,True,True
273,631268746,0.0,1.0,161.0849445082032,161.0849445082032,161.0849445082032,198.900634765625,-37.81569025742181,True,True
273,633652232,0.0,1.0,160.9984239800918,160.9984239800918,160.9984239800918,198.900634765625,-37.902210785533214,True,True
273,636035718,0.0,1.0,160.91190345198044,160.91190345198044,160.91190345198044,198.900634765625,-37.988731313644564,True,True
273,641572846,0.0,1.0,160.7109057058149,160.7109057058149,160.7109057058149,187.85836791992188,-27.14746221410698,True,True
273,647109974,0.0,1.0,160.50990795964938,160.50990795964938,160.50990795964938,187.85836791992188,-27.348459960272493,True,True
273,650407990,0.0,1.0,160.39018994800136,160.39018994800136,160.39018994800136,168.02224731445312,-7.632057366451761,True,True
273,653706007,0.0,1.0,160.27047193635332,160.27047193635332,160.27047193635332,171.0520782470703,-10.781606310716995,True,True
273,655945118,0.0,1.0,160.1891922018307,160.1891922018307,160.1891922018307,171.0520782470703,-10.862886045239605,True,True
273,658184230,0.0,1.0,160.10791246730807,160.10791246730807,160.10791246730807,171.0520782470703,-10.944165779762244,True,True
273,663721358,0.0,1.0,159.90691472114256,159.90691472114256,159.90691472114256,155.73793029785156,4.168984423290993,True,False
273,669258486,0.0,1.0,159.70591697497704,159.70591697497704,159.70591697497704,155.73793029785156,3.967986677125481,True,False
273,672700877,0.0,1.0,159.58095816978192,159.58095816978192,159.58095816978192,139.77549743652344,19.805460733258485,True,False
273,676143268,0.0,1.0,159.4559993645868,159.4559993645868,159.4559993645868,140.89254760742188,18.563451757164927,True,False
273,678238005,0.0,1.0,159.37996042361382,159.37996042361382,159.37996042361382,140.89254760742188,18.48741281619195,True,False
273,680332742,0.0,1.0,159.30392148264087,159.30392148264087,159.30392148264087,140.89254760742188,18.411373875219,True,False
273,685869870,0.0,1.0,159.10292373647277,159.10292373647277,159.10292373647277,138.3493194580078,20.753604278464962,True,False
273,691406998,0.0,1.0,158.90192599030468,158.90192599030468,158.90192599030468,157.11402893066406,1.7878970596406134,True,False
273,694993763,0.0,1.0,158.77172639156248,158.77172639156248,158.77172639156248,157.11402893066406,1.6576974608984187,True,False
273,698580529,0.0,1.0,158.6415267928203,158.6415267928203,158.6415267928203,159.1558380126953,-0.5143112198750259,True,True
273,700530891,0.0,1.0,158.57072864539697,158.57072864539697,158.57072864539697,159.1558380126953,-0.5851093672983438,True,True
273,702481253,0.0,1.0,158.49993049797365,158.49993049797365,158.49993049797365,181.01292419433594,-22.512993696362287,True,True
273,708018381,0.0,1.0,158.298932751803,158.298932751803,158.298932751803,181.01292419433594,-22.713991442532944,True,True
273,713555509,0.0,1.0,158.09793500563234,158.09793500563234,158.09793500563234,196.62066650390625,-38.52273149827391,True,True
273,717286650,0.0,1.0,157.96249461330137,157.96249461330137,157.96249461330137,196.62066650390625,-38.658171890604876,True,True
273,721017790,0.0,1.0,157.8270542209704,157.8270542209704,157.8270542209704,196.81793212890625,-38.99087790793584,True,True
273,722823778,0.0,1.0,157.76149686713586,157.76149686713586,157.76149686713586,196.81793212890625,-39.05643526177039,True,True
273,724629765,0.0,1.0,157.6959395133013,157.6959395133013,157.6959395133013,205.8351593017578,-48.1392197884565,True,True
273,730166893,0.0,1.0,157.4949417671358,157.4949417671358,157.4949417671358,205.8351593017578,-48.34021753462201,True,True
273,735704021,0.0,1.0,157.29394402097026,157.29394402097026,157.29394402097026,206.61099243164062,-49.31704841067037,True,True
273,739579536,0.0,1.0,157.15326283508708,157.15326283508708,157.15326283508708,206.61099243164062,-49.45772959655355,True,True
273,743455051,0.0,1.0,157.0125816492039,157.0125816492039,157.0125816492039,206.61099243164062,-49.59841078243673,True,True
273,745116664,0.0,1.0,156.95226508891642,156.95226508891642,156.95226508891642,199.11651611328125,-42.16425102436483,True,True
273,746778277,0.0,1.0,156.89194852862894,156.89194852862894,156.89194852862894,205.36367797851562,-48.47172944988668,True,True
273,752315405,0.0,1.0,156.69095078246343,156.69095078246343,156.69095078246343,205.36367797851562,-48.67272719605219,True,True
273,757852533,0.0,1.0,156.48995303629792,156.48995303629792,156.48995303629792,205.36367797851562,-48.873724942217706,True,True
273,761872423,0.0,1.0,156.34403105686764,156.34403105686764,156.34403105686764,199.0145263671875,-42.670495310319865,True,True
273,765892312,0.0,1.0,156.19810907743738,156.19810907743738,156.19810907743738,199.0145263671875,-42.81641728975012,True,True
273,767409551,0.0,1.0,156.14303331069956,156.14303331069956,156.14303331069956,195.83773803710938,-39.69470472640981,True,True
273,768926789,0.0,1.0,156.08795754396175,156.08795754396175,156.08795754396175,195.83773803710938,-39.749780493147625,True,True
273,774463917,0.0,1.0,155.88695979779365,155.88695979779365,155.88695979779365,186.74330139160156,-30.85634159380791,True,True
273,780001045,0.0,1.0,155.68596205162555,155.68596205162555,155.68596205162555,186.74330139160156,-31.05733933997601,True,True
273,784165309,0.0,1.0,155.53479927860653,155.53479927860653,155.53479927860653,176.50196838378906,-20.967169105182535,True,True
273,788329573,0.0,1.0,155.3836365055875,155.3836365055875,155.3836365055875,176.50196838378906,-21.11833187820156,True,True
273,789702437,0.0,1.0,155.33380153244102,155.33380153244102,155.33380153244102,174.78916931152344,-19.455367779082422,True,True
273,791075301,0.0,1.0,155.28396655929453,155.28396655929453,155.28396655929453,174.78916931152344,-19.50520275222891,True,True
273,796612429,0.0,1.0,155.08296881312643,155.08296881312643,155.08296881312643,166.9786834716797,-11.89571465855326,True,True
273,802149557,0.0,1.0,154.88197106695836,154.88197106695836,154.88197106695836,166.9786834716797,-12.09671240472133,True,True
273,806458196,0.0,1.0,154.72556750038967,154.72556750038967,154.72556750038967,163.1529083251953,-8.42734082480564,True,True
273,810766834,0.0,1.0,154.569163933821,154.569163933821,154.569163933821,166.5437774658203,-11.974613531999324,True,True
273,811995324,0.0,1.0,154.52456975422157,154.52456975422157,154.52456975422157,166.5437774658203,-12.019207711598739,True,True
273,813223813,0.0,1.0,154.4799755746222,154.4799755746222,154.4799755746222,166.5437774658203,-12.063801891198125,True,True
273,818760941,0.0,1.0,154.27897782845668,154.27897782845668,154.27897782845668,165.66754150390625,-11.388563675449575,True,True
273,824298069,0.0,1.0,154.07798008229113,154.07798008229113,154.07798008229113,165.66754150390625,-11.589561421615116,True,True
273,828751082,0.0,1.0,153.91633572215198,153.91633572215198,153.91633572215198,163.5756072998047,-9.659271577652703,True,True
273,833204095,0.0,1.0,153.7546913620128,153.7546913620128,153.7546913620128,163.5756072998047,-9.82091593779188,True,True
273,834288210,0.0,1.0,153.7153379759813,153.7153379759813,153.7153379759813,162.75421142578125,-9.03887344979995,True,True
273,835372325,0.0,1.0,153.67598458994982,153.67598458994982,153.67598458994982,162.75421142578125,-9.07822683583143,True,True
273,840909453,0.0,1.0,153.4749868437843,153.4749868437843,153.4749868437843,161.6325225830078,-8.157535739223505,True,True
273,846446581,0.0,1.0,153.2739890976188,153.2739890976188,153.2739890976188,161.6325225830078,-8.358533485389017,True,True
273,851043968,0.0,1.0,153.10710394391168,153.10710394391168,153.10710394391168,156.9326629638672,-3.825559019955506,True,True
273,855641356,0.0,1.0,152.9402187902046,152.9402187902046,152.9402187902046,158.906982421875,-5.966763631670403,True,True
273,856581096,0.0,1.0,152.90610619774617,152.90610619774617,152.90610619774617,158.906982421875,-6.000876224128831,True,True
273,857520837,0.0,1.0,152.87199360528774,152.87199360528774,152.87199360528774,158.906982421875,-6.0349888165872585,True,True
273,863057965,0.0,1.0,152.67099585911708,152.67099585911708,152.67099585911708,153.67835998535156,-1.007364126234478,True,True
273,868595093,0.0,1.0,152.46999811294643,152.46999811294643,152.46999811294643,153.67835998535156,-1.2083618724051348,True,True
273,873336855,0.0,1.0,152.29787216569227,152.29787216569227,152.29787216569227,146.45533752441406,5.842534641278206,True,False
273,878078617,0.0,1.0,152.12574621843808,152.12574621843808,152.12574621843808,150.4017333984375,1.7240128200005813,True,False
273,878873983,0.0,1.0,152.09687441952673,152.09687441952673,152.09687441952673,150.4017333984375,1.6951410210892277,True,False
273,879669349,0.0,1.0,152.0680026206154,152.0680026206154,152.0680026206154,150.4017333984375,1.6662692221779025,True,False
273,885206477,0.0,1.0,151.86700487444733,151.86700487444733,151.86700487444733,142.09059143066406,9.77641344378327,True,False
273,890743605,0.0,1.0,151.66600712827923,151.66600712827923,151.66600712827923,142.09059143066406,9.57541569761517,True,False
273,895629741,0.0,1.0,151.48864038745455,151.48864038745455,151.48864038745455,139.03878784179688,12.449852545657677,True,False
273,900515878,0.0,1.0,151.3112736466299,151.3112736466299,151.3112736466299,142.2293701171875,9.0819035294424,True,False
273,901166869,0.0,1.0,151.28764264128648,151.28764264128648,151.28764264128648,142.2293701171875,9.058272524098982,True,False
273,901817861,0.0,1.0,151.26401163594306,151.26401163594306,151.26401163594306,142.2293701171875,9.034641518755564,True,False
273,907354989,0.0,1.0,151.06301388977755,151.06301388977755,151.06301388977755,138.46737670898438,12.595637180793176,True,False
273,912892117,0.0,1.0,150.862016143612,150.862016143612,150.862016143612,138.46737670898438,12.394639434627635,True,False
273,917922628,0.0,1.0,150.67940860921686,150.67940860921686,150.67940860921686,137.09552001953125,13.583888589685614,True,False
273,922953138,0.0,1.0,150.4968010748217,150.4968010748217,150.4968010748217,141.0373077392578,9.459493335563877,True,False
273,923459756,0.0,1.0,150.4784108630462,150.4784108630462,150.4784108630462,141.0373077392578,9.441103123788395,True,False
273,923966373,0.0,1.0,150.4600206512707,150.4600206512707,150.4600206512707,141.5878448486328,8.872175802637884,True,False
273,929503501,0.0,1.0,150.25902290510518,150.25902290510518,150.25902290510518,141.5878448486328,8.671178056472371,True,False
273,935040629,0.0,1.0,150.05802515893967,150.05802515893967,150.05802515893967,142.67367553710938,7.384349621830296,True,False
273,940215514,0.0,1.0,149.87017683099742,149.87017683099742,149.87017683099742,142.67367553710938,7.196501293888048,True,False
273,945390399,0.0,1.0,149.68232850305517,149.68232850305517,149.68232850305517,145.23208618164062,4.4502423214145495,True,False
273,945752642,0.0,1.0,149.6691790848319,149.6691790848319,149.6691790848319,145.23208618164062,4.437092903191285,True,False
273,946114885,0.0,1.0,149.65602966660862,149.65602966660862,149.65602966660862,145.23208618164062,4.423943484967992,True,False
273,951652013,0.0,1.0,149.455031920438,149.455031920438,149.455031920438,144.3026123046875,5.152419615750489,True,False
273,957189141,0.0,1.0,149.2540341742673,149.2540341742673,149.2540341742673,144.3026123046875,4.951421869579804,True,False
273,962508401,0.0,1.0,149.06094505275715,149.06094505275715,149.06094505275715,140.24159240722656,8.819352645530586,True,False
273,967827660,0.0,1.0,148.867855931247,148.867855931247,148.867855931247,140.24159240722656,8.62626352402043,True,False
273,968045529,0.0,1.0,148.85994730659164,148.85994730659164,148.85994730659164,135.11814880371094,13.741798502880698,True,False
273,968263397,0.0,1.0,148.85203868193628,148.85203868193628,148.85203868193628,135.11814880371094,13.733889878225341,True,False
273,973800525,0.0,1.0,148.6510409357682,148.6510409357682,148.6510409357682,133.5413055419922,15.10973539377602,True,False
273,979337653,0.0,1.0,148.4500431896001,148.4500431896001,148.4500431896001,133.5413055419922,14.908737647607921,True,False
273,984801287,0.0,1.0,148.25171327451946,148.25171327451946,148.25171327451946,132.31642150878906,15.935291765730398,True,False
273,990264921,0.0,1.0,148.05338335943878,148.05338335943878,148.05338335943878,132.31642150878906,15.73696185064972,True,False
273,990338415,0.0,1.0,148.05071552835136,148.05071552835136,148.05071552835136,130.80474853515625,17.24596699319511,True,False
273,990411909,0.0,1.0,148.04804769726394,148.04804769726394,148.04804769726394,130.80474853515625,17.24329916210769,True,False
273,995205955,0.0,1.0,147.87402384863196,147.87402384863196,147.87402384863196,128.7255401611328,19.14848368749915,True,False
273,1000000000,0.0,1.0,147.7,147.7,147.7,128.7255401611328,18.974459838867176,True,False
274,0,0.0,1.0,184.0,184.0,184.0,153.96136474609375,30.03863525390625,True,False
274,1512720,0.0,1.0,183.94508825920795,183.94508825920795,183.94508825920795,153.96136474609375,29.9837235131142,True,False
274,3025440,0.0,1.0,183.89017651841587,183.89017651841587,183.89017651841587,153.96136474609375,29.92881177232212,True,False
274,3914283,0.0,1.0,183.8579115167406,183.8579115167406,183.8579115167406,152.53707885742188,31.32083265931871,True,False
274,4803126,0.0,1.0,183.82564651506533,183.82564651506533,183.82564651506533,152.53707885742188,31.288567657643455,True,False
274,10340254,0.0,1.0,183.6246487688998,183.6246487688998,183.6246487688998,151.58099365234375,32.04365511655604,True,False
274,15877382,0.0,1.0,183.42365102273428,183.42365102273428,183.42365102273428,154.0418243408203,29.381826681913964,True,False
274,20670042,0.0,1.0,183.2496774846918,183.2496774846918,183.2496774846918,154.0418243408203,29.20785314387149,True,False
274,25462701,0.0,1.0,183.07570394664936,183.07570394664936,183.07570394664936,154.73875427246094,28.336949674188418,True,False
274,26207170,0.0,1.0,183.04867973852114,183.04867973852114,183.04867973852114,154.73875427246094,28.309925466060207,True,False
274,26951638,0.0,1.0,183.02165553039296,183.02165553039296,183.02165553039296,156.43264770507812,26.589007825314837,True,False
